item,Type,WordPosition,tee_v,surp_v,sent_len_v
7,MVRR_UAMB,7,79.21272664058237,5.2996087074279785,14
7,MVRR_UAMB,8,98.81036832041245,10.411620140075684,14
7,MVRR_UAMB,9,93.0331986900321,3.672269582748413,14
7,MVRR_UAMB,10,99.90799548027402,11.807706832885742,14
7,MVRR_UAMB,11,97.11323018248842,0.2565966844558716,14
7,MVRR_UAMB,12,90.2334532875443,2.262363910675049,14
7,MVRR_UAMB,13,77.72329072879207,1.9561951160430908,14
7,MVRR_UAMB,14,74.78274675004126,12.178055047988892,14
7,NPS_AMB,1,,0.0,13
7,NPS_AMB,2,,17.131502151489258,13
7,NPS_AMB,3,,7.263560771942139,13
7,NPS_AMB,4,,2.7909672260284424,13
7,NPS_AMB,5,89.74151144973955,10.081059455871582,13
7,NPS_AMB,6,93.13252347401318,9.549434661865234,13
7,NPS_AMB,7,87.75323267570737,4.617783546447754,13
7,NPS_AMB,8,100.40647788666965,10.279664039611816,13
7,NPS_AMB,9,96.14878344062055,0.6076088547706604,13
7,NPS_AMB,10,88.90863856059963,1.947594165802002,13
7,NPS_AMB,11,76.55223967739116,1.7277897596359253,13
7,NPS_AMB,12,96.76332357277292,8.786770820617676,13
7,NPS_AMB,13,108.19534001615192,6.3013129234313965,13
7,NPS_UAMB,1,,0.0,14
7,NPS_UAMB,2,,17.131502151489258,14
7,NPS_UAMB,3,,7.263560771942139,14
7,NPS_UAMB,4,,1.5623342990875244,14
7,NPS_UAMB,5,70.08670904463457,1.7803164720535278,14
7,NPS_UAMB,6,78.69633692026198,9.94833755493164,14
7,NPS_UAMB,7,90.54301670120161,8.186901092529297,14
7,NPS_UAMB,8,87.86429213840547,3.5514602661132812,14
7,NPS_UAMB,9,101.05202935829352,10.032753944396973,14
7,NPS_UAMB,10,95.26069314575098,0.4119420051574707,14
7,NPS_UAMB,11,88.17836684789671,1.3551831245422363,14
7,NPS_UAMB,12,76.78934841376662,1.5671294927597046,14
7,NPS_UAMB,13,96.35048034753922,8.776354789733887,14
7,NPS_UAMB,14,107.85849613531154,6.047368288040161,14
7,NPZ_AMB,1,,0.0,13
7,NPZ_AMB,2,,3.3445513248443604,13
7,NPZ_AMB,3,,16.24944305419922,13
7,NPZ_AMB,4,,8.23705005645752,13
7,NPZ_AMB,5,83.76697136208648,2.7736806869506836,13
7,NPZ_AMB,6,88.93038076490436,8.637625694274902,13
7,NPZ_AMB,7,96.56076554618795,15.219206809997559,13
7,NPZ_AMB,8,87.51793492084992,3.925692558288574,13
7,NPZ_AMB,9,101.41463303088976,12.101526260375977,13
7,NPZ_AMB,10,95.02903985603261,0.344288170337677,13
7,NPZ_AMB,11,96.71887038552237,7.969972610473633,13
7,NPZ_AMB,12,77.11770915561462,9.66978645324707,13
7,NPZ_AMB,13,91.71751718353491,5.855291366577148,13
7,NPZ_UAMB,1,,0.0,13
7,NPZ_UAMB,2,,3.3445513248443604,13
7,NPZ_UAMB,3,,16.24944305419922,13
7,NPZ_UAMB,4,,11.2445387840271,13
7,NPZ_UAMB,5,67.60415316891806,2.2488341331481934,13
7,NPZ_UAMB,6,90.28135431791559,9.32446002960205,13
7,NPZ_UAMB,7,93.22951024365572,8.006632804870605,13
7,NPZ_UAMB,8,87.52550718136156,3.4025769233703613,13
7,NPZ_UAMB,9,101.69296907655682,12.180732727050781,13
7,NPZ_UAMB,10,95.18853910134929,0.19056077301502228,13
7,NPZ_UAMB,11,93.18997606912403,9.536423683166504,13
7,NPZ_UAMB,12,76.58702250478163,9.586219787597656,13
7,NPZ_UAMB,13,90.27261100736375,3.7053315341472626,13
8,MVRR_AMB,1,,0.0,13
8,MVRR_AMB,2,,16.43817138671875,13
8,MVRR_AMB,3,,11.24244213104248,13
8,MVRR_AMB,4,,2.9618663787841797,13
8,MVRR_AMB,5,97.44363223466702,8.250757217407227,13
8,MVRR_AMB,6,108.07962028378967,17.201387405395508,13
8,MVRR_AMB,7,90.88960734809311,8.471773147583008,13
8,MVRR_AMB,8,77.3448590716203,4.150492191314697,13
8,MVRR_AMB,9,89.98247175840105,2.780482530593872,13
8,MVRR_AMB,10,82.55129915191183,1.3134807348251343,13
8,MVRR_AMB,11,82.59556856893322,7.036514759063721,13
8,MVRR_AMB,12,101.31436199186886,6.62640905380249,13
8,MVRR_AMB,13,98.37150678322138,7.166643142700195,13
8,MVRR_UAMB,1,,0.0,15
8,MVRR_UAMB,2,,16.43817138671875,15
8,MVRR_UAMB,3,,4.582573413848877,15
8,MVRR_UAMB,4,,4.5029520988464355,15
8,MVRR_UAMB,5,89.75414394307599,8.558548927307129,15
8,MVRR_UAMB,6,90.05775825362892,9.250115394592285,15
8,MVRR_UAMB,7,90.00131369354122,8.742537498474121,15
8,MVRR_UAMB,8,105.44849322316628,10.362936019897461,15
8,MVRR_UAMB,9,87.98499227157838,7.574284553527832,15
8,MVRR_UAMB,10,76.77631633212377,4.317014217376709,15
8,MVRR_UAMB,11,89.3424010621513,2.1192104816436768,15
8,MVRR_UAMB,12,79.96634105995483,0.9773944020271301,15
8,MVRR_UAMB,13,81.69026048232699,7.476850986480713,15
8,MVRR_UAMB,14,100.32252881405259,5.481193542480469,15
8,MVRR_UAMB,15,97.0613960594802,3.4599162340164185,15
8,NPS_AMB,1,,0.0,12
8,NPS_AMB,2,,16.438188552856445,12
8,NPS_AMB,3,,14.137584686279297,12
8,NPS_AMB,4,,2.6607465744018555,12
8,NPS_AMB,5,96.33390039595793,8.79248332977295,12
8,NPS_AMB,6,102.30175067703824,14.191121101379395,12
8,NPS_AMB,7,90.89305370581948,7.209756374359131,12
8,NPS_AMB,8,77.85151770863679,3.350531578063965,12
8,NPS_AMB,9,89.2333233699681,2.8773701190948486,12
8,NPS_AMB,10,82.02181072761371,1.0784797668457031,12
8,NPS_AMB,11,65.49475745875917,5.908364772796631,12
8,NPS_AMB,12,87.16793763033533,6.5028746128082275,12
8,NPS_UAMB,1,,0.0,13
8,NPS_UAMB,2,,16.43817138671875,13
8,NPS_UAMB,3,,14.137584686279297,13
8,NPS_UAMB,4,,1.4276660680770874,13
8,NPS_UAMB,5,70.78450826713278,1.8865092992782593,13
8,NPS_UAMB,6,91.3473188713891,9.525115013122559,13
8,NPS_UAMB,7,102.87530029369402,9.46846866607666,13
8,NPS_UAMB,8,89.33308193542256,7.3006510734558105,13
8,NPS_UAMB,9,77.70825253192959,3.479076862335205,13
8,NPS_UAMB,10,87.72556951562115,3.0312352180480957,13
8,NPS_UAMB,11,80.44147718192329,1.0455436706542969,13
8,NPS_UAMB,12,65.28798218397864,5.73016357421875,13
8,NPS_UAMB,13,86.4812553740381,6.824910640716553,13
8,NPZ_AMB,1,,0.0,16
8,NPZ_AMB,2,,3.6404292583465576,16
8,NPZ_AMB,3,,15.73001480102539,16
8,NPZ_AMB,4,,10.107136726379395,16
8,NPZ_AMB,5,86.48595494980626,4.534948348999023,16
8,NPZ_AMB,6,99.21080967200099,5.672900199890137,16
8,NPZ_AMB,7,103.97732101698065,16.927305221557617,16
8,NPZ_AMB,8,89.00815171588434,8.524925231933594,16
8,NPZ_AMB,9,79.12965365576571,2.617591619491577,16
8,NPZ_AMB,10,89.64111825337152,3.56704044342041,16
8,NPZ_AMB,11,87.99013142108915,3.8545026779174805,16
8,NPZ_AMB,12,88.9393417130218,1.9878093004226685,16
8,NPZ_AMB,13,79.07653830425386,0.9081605672836304,16
8,NPZ_AMB,14,75.46172848119441,2.343984365463257,16
8,NPZ_AMB,15,80.55262245030173,6.961455821990967,16
8,NPZ_AMB,16,97.86339124812558,4.726157486438751,16
8,NPZ_UAMB,1,,0.0,16
8,NPZ_UAMB,2,,3.6404292583465576,16
8,NPZ_UAMB,3,,15.73001480102539,16
8,NPZ_UAMB,4,,13.92562460899353,16
8,NPZ_UAMB,5,67.91329861973635,2.291959762573242,16
8,NPZ_UAMB,6,100.05191589088282,8.249798774719238,16
8,NPZ_UAMB,7,104.28756991180906,11.52605152130127,16
8,NPZ_UAMB,8,86.88929645409812,8.538139343261719,16
8,NPZ_UAMB,9,77.15460906001508,1.9200704097747803,16
8,NPZ_UAMB,10,88.61893210898185,3.014460325241089,16
8,NPZ_UAMB,11,86.89928960957025,4.090137958526611,16
8,NPZ_UAMB,12,88.11550595082802,1.1838984489440918,16
8,NPZ_UAMB,13,78.67690401254711,0.6150034070014954,16
8,NPZ_UAMB,14,75.78688552463443,2.4809789657592773,16
8,NPZ_UAMB,15,80.07741772300494,6.639655590057373,16
8,NPZ_UAMB,16,96.73662170132422,4.497784316539764,16
9,MVRR_AMB,1,,0.0,12
9,MVRR_AMB,2,,16.8476505279541,12
9,MVRR_AMB,3,,13.11068344116211,12
9,MVRR_AMB,4,,2.3164055347442627,12
9,MVRR_AMB,5,100.9681387157506,5.259034156799316,12
9,MVRR_AMB,6,102.579334053455,19.05419921875,12
9,MVRR_AMB,7,88.9201286959306,15.878629684448242,12
9,MVRR_AMB,8,97.2963284845328,6.725907325744629,12
9,MVRR_AMB,9,75.2796481338936,2.321845769882202,12
9,MVRR_AMB,10,85.53959996511442,6.793217658996582,12
9,MVRR_AMB,11,92.826164295978,10.324508666992188,12
9,MVRR_AMB,12,91.60871545905032,9.751811265945435,12
9,MVRR_UAMB,1,,0.0,14
9,MVRR_UAMB,2,,16.847671508789062,14
9,MVRR_UAMB,3,,6.9938883781433105,14
9,MVRR_UAMB,4,,4.5779709815979,14
9,MVRR_UAMB,5,90.72098017820856,9.494180679321289,14
9,MVRR_UAMB,6,84.80723074816991,2.7024688720703125,14
9,MVRR_UAMB,7,86.83152944899415,6.396663665771484,14
9,MVRR_UAMB,8,105.56993781026006,13.542816162109375,14
9,MVRR_UAMB,9,91.20659136368016,15.379115104675293,14
9,MVRR_UAMB,10,97.53656180968507,7.29771089553833,14
9,MVRR_UAMB,11,75.222285108884,1.7009471654891968,14
9,MVRR_UAMB,12,84.8797143551176,7.143305778503418,14
9,MVRR_UAMB,13,92.92544725359197,9.539475440979004,14
9,MVRR_UAMB,14,91.85962532251132,9.562524318695068,14
9,NPS_AMB,1,,0.0,14
9,NPS_AMB,2,,16.847671508789062,14
9,NPS_AMB,3,,10.517678260803223,14
9,NPS_AMB,4,,3.4249725341796875,14
9,NPS_AMB,5,105.57952818033635,4.554516792297363,14
9,NPS_AMB,6,98.48951232320368,16.3670654296875,14
9,NPS_AMB,7,92.39904499351677,15.706089973449707,14
9,NPS_AMB,8,97.83204846656119,4.219480991363525,14
9,NPS_AMB,9,73.10316976527746,2.6049675941467285,14
9,NPS_AMB,10,67.13436850372065,1.5693539381027222,14
9,NPS_AMB,11,82.69199609144691,12.162493705749512,14
9,NPS_AMB,12,91.51240929007108,4.817296504974365,14
9,NPS_AMB,13,85.54144201197285,0.6074405908584595,14
9,NPS_AMB,14,78.29382282296247,2.168702483177185,14
9,NPS_UAMB,1,,0.0,15
9,NPS_UAMB,2,,16.847671508789062,15
9,NPS_UAMB,3,,10.517662048339844,15
9,NPS_UAMB,4,,2.8225443363189697,15
9,NPS_UAMB,5,76.96476472741914,3.0907793045043945,15
9,NPS_UAMB,6,87.97771365217753,5.380661964416504,15
9,NPS_UAMB,7,96.4921612682477,13.456759452819824,15
9,NPS_UAMB,8,91.68316370951572,15.517749786376953,15
9,NPS_UAMB,9,97.23008470566243,3.68632435798645,15
9,NPS_UAMB,10,72.53663233357537,2.497821569442749,15
9,NPS_UAMB,11,66.17904861190006,1.3638334274291992,15
9,NPS_UAMB,12,82.95087818365624,12.127564430236816,15
9,NPS_UAMB,13,91.37092995932605,4.68259859085083,15
9,NPS_UAMB,14,85.28016383743723,0.5710999965667725,15
9,NPS_UAMB,15,78.07849041138539,2.139631450176239,15
9,NPZ_AMB,1,,0.0,14
9,NPZ_AMB,2,,3.3445513248443604,14
9,NPZ_AMB,3,,16.158977508544922,14
9,NPZ_AMB,4,,7.1216559410095215,14
9,NPZ_AMB,5,84.38215426446996,5.388856887817383,14
9,NPZ_AMB,6,103.88659066551804,4.220637321472168,14
9,NPZ_AMB,7,105.63257496503542,19.344951629638672,14
9,NPZ_AMB,8,87.31117471061904,14.842759132385254,14
9,NPZ_AMB,9,97.26820246865955,7.263590335845947,14
9,NPZ_AMB,10,75.53971989498874,2.516500234603882,14
9,NPZ_AMB,11,92.0536569578866,11.215282440185547,14
9,NPZ_AMB,12,85.59861323319775,2.6703739166259766,14
9,NPZ_AMB,13,86.22597675717607,9.566597938537598,14
9,NPZ_AMB,14,91.09422792937316,4.460210204124451,14
9,NPZ_UAMB,1,,0.0,14
9,NPZ_UAMB,2,,3.3445513248443604,14
9,NPZ_UAMB,3,,16.158987045288086,14
9,NPZ_UAMB,4,,14.086874008178711,14
9,NPZ_UAMB,5,64.70269600663248,2.9281182289123535,14
9,NPZ_UAMB,6,98.77927235118773,5.819085121154785,14
9,NPZ_UAMB,7,94.73700265301174,10.19070816040039,14
9,NPZ_UAMB,8,89.28495670484898,12.952826499938965,14
9,NPZ_UAMB,9,94.38856220968329,6.6953444480896,14
9,NPZ_UAMB,10,75.03356502223299,3.3067691326141357,14
9,NPZ_UAMB,11,90.90419393730369,11.112406730651855,14
9,NPZ_UAMB,12,85.45517798226984,2.9062249660491943,14
9,NPZ_UAMB,13,86.30652849047641,10.124449729919434,14
9,NPZ_UAMB,14,91.35080955949961,4.684206604957581,14
10,MVRR_AMB,1,,0.0,15
10,MVRR_AMB,2,,11.91115951538086,15
10,MVRR_AMB,3,,14.060510635375977,15
10,MVRR_AMB,4,,3.6344127655029297,15
10,MVRR_AMB,5,90.96790807785823,8.475711822509766,15
10,MVRR_AMB,6,101.71339497815494,18.320436477661133,15
10,MVRR_AMB,7,84.15599853021439,12.253026008605957,15
10,MVRR_AMB,8,94.1384442340706,1.7258861064910889,15
10,MVRR_AMB,9,81.24254589051507,0.0166882686316967,15
10,MVRR_AMB,10,107.04355005333134,8.267141342163086,15
10,MVRR_AMB,11,88.05425427993754,4.461703777313232,15
10,MVRR_AMB,12,93.34763093796205,10.761082649230957,15
10,MVRR_AMB,13,94.53764432015682,8.515620231628418,15
10,MVRR_AMB,14,93.1998365549452,2.4795126914978027,15
10,MVRR_AMB,15,75.09951465971024,6.666421949863434,15
10,MVRR_UAMB,1,,0.0,17
10,MVRR_UAMB,2,,11.91115951538086,17
10,MVRR_UAMB,3,,4.2762556076049805,17
10,MVRR_UAMB,4,,4.793498516082764,17
10,MVRR_UAMB,5,90.20382869358,10.268248558044434,17
10,MVRR_UAMB,6,86.56355844328132,4.3993048667907715,17
10,MVRR_UAMB,7,82.09745646597769,6.708424091339111,17
10,MVRR_UAMB,8,98.84726435721655,12.113653182983398,17
10,MVRR_UAMB,9,86.39476897833869,13.182199478149414,17
10,MVRR_UAMB,10,94.31456229122635,2.0046310424804688,17
10,MVRR_UAMB,11,81.07405226041054,0.11180349439382553,17
10,MVRR_UAMB,12,106.76964202944269,8.314217567443848,17
10,MVRR_UAMB,13,88.07066100703719,3.4836220741271973,17
10,MVRR_UAMB,14,93.53300119740761,11.10605525970459,17
10,MVRR_UAMB,15,94.9284459429694,8.472784996032715,17
10,MVRR_UAMB,16,93.4306912958486,2.4877188205718994,17
10,MVRR_UAMB,17,75.34282891502853,6.314972341060638,17
10,NPS_AMB,1,,0.0,14
10,NPS_AMB,2,,11.91115951538086,14
10,NPS_AMB,3,,13.796640396118164,14
10,NPS_AMB,4,,3.8583385944366455,14
10,NPS_AMB,5,93.31618834737533,13.388153076171875,14
10,NPS_AMB,6,101.6072626625647,15.327476501464844,14
10,NPS_AMB,7,83.6817102267618,11.068262100219727,14
10,NPS_AMB,8,92.67225587252923,1.7696491479873657,14
10,NPS_AMB,9,81.00097163179291,0.005540431942790747,14
10,NPS_AMB,10,88.64265602488058,2.925368547439575,14
10,NPS_AMB,11,67.81367081009282,3.3177571296691895,14
10,NPS_AMB,12,74.77218706542665,1.1254183053970337,14
10,NPS_AMB,13,76.50442552362976,2.3498542308807373,14
10,NPS_AMB,14,90.817631060969,16.73676323890686,14
10,NPS_UAMB,1,,0.0,15
10,NPS_UAMB,2,,11.91115951538086,15
10,NPS_UAMB,3,,13.796652793884277,15
10,NPS_UAMB,4,,1.6163800954818726,15
10,NPS_UAMB,5,71.977653770319,3.1947827339172363,15
10,NPS_UAMB,6,86.4768043367697,13.017751693725586,15
10,NPS_UAMB,7,101.93189604090982,11.862502098083496,15
10,NPS_UAMB,8,83.62602120311952,10.467412948608398,15
10,NPS_UAMB,9,91.57178406443717,1.7056465148925781,15
10,NPS_UAMB,10,81.89345673224749,0.007695954293012619,15
10,NPS_UAMB,11,87.70606375000918,2.916001319885254,15
10,NPS_UAMB,12,67.84117122156422,3.6115758419036865,15
10,NPS_UAMB,13,74.00913157994016,1.185529351234436,15
10,NPS_UAMB,14,76.997700027959,2.175900459289551,15
10,NPS_UAMB,15,91.09462610164557,16.24234366416931,15
10,NPZ_AMB,1,,0.0,15
10,NPZ_AMB,2,,3.3340907096862793,15
10,NPZ_AMB,3,,10.1961088180542,15
10,NPZ_AMB,4,,10.928754806518555,15
10,NPZ_AMB,5,84.80980688895082,3.0480539798736572,15
10,NPZ_AMB,6,93.10220753107757,8.171149253845215,15
10,NPZ_AMB,7,100.01368473449013,18.14799690246582,15
10,NPZ_AMB,8,84.21302272478509,11.310285568237305,15
10,NPZ_AMB,9,91.45882969304786,1.9309194087982178,15
10,NPZ_AMB,10,81.3085366968229,0.013910780660808086,15
10,NPZ_AMB,11,88.65247067841902,3.0741031169891357,15
10,NPZ_AMB,12,68.41817247868214,2.8245790004730225,15
10,NPZ_AMB,13,75.22000925792533,1.2861924171447754,15
10,NPZ_AMB,14,76.59924482307925,2.7234628200531006,15
10,NPZ_AMB,15,89.9674198756091,15.518838167190552,15
10,NPZ_UAMB,1,,0.0,15
10,NPZ_UAMB,2,,3.3340907096862793,15
10,NPZ_UAMB,3,,10.1961088180542,15
10,NPZ_UAMB,4,,15.058169841766357,15
10,NPZ_UAMB,5,63.60438144218335,2.086838483810425,15
10,NPZ_UAMB,6,89.76412199004335,11.149704933166504,15
10,NPZ_UAMB,7,98.36573616230409,9.2628173828125,15
10,NPZ_UAMB,8,81.52395965688788,11.30612850189209,15
10,NPZ_UAMB,9,89.70023433805946,1.3841906785964966,15
10,NPZ_UAMB,10,79.9192141292783,0.007660371717065573,15
10,NPZ_UAMB,11,86.89679272405726,3.188244581222534,15
10,NPZ_UAMB,12,67.23175502130545,3.173452377319336,15
10,NPZ_UAMB,13,73.7540268902939,1.1861059665679932,15
10,NPZ_UAMB,14,76.36920583824822,2.897003650665283,15
10,NPZ_UAMB,15,90.02725763249668,14.673168778419495,15
11,MVRR_AMB,1,,0.0,13
11,MVRR_AMB,2,,10.488463401794434,13
11,MVRR_AMB,3,,13.842033386230469,13
11,MVRR_AMB,4,,13.799051284790039,13
11,MVRR_AMB,5,86.06484559777617,3.7590694427490234,13
11,MVRR_AMB,6,105.2618467273425,7.633627414703369,13
11,MVRR_AMB,7,109.98357046795527,18.03668785095215,13
11,MVRR_AMB,8,96.89514144765687,10.697630882263184,13
11,MVRR_AMB,9,96.08405616963174,6.930390357971191,13
11,MVRR_AMB,10,99.60248634573443,1.1625821590423584,13
11,MVRR_AMB,11,89.49062392668259,5.893937110900879,13
11,MVRR_AMB,12,87.26117440478232,0.6474602818489075,13
11,MVRR_AMB,13,81.40211367823525,10.704583883285522,13
11,MVRR_UAMB,1,,0.0,15
11,MVRR_UAMB,2,,10.488463401794434,15
11,MVRR_UAMB,3,,13.84203052520752,15
11,MVRR_UAMB,4,,13.524152755737305,15
11,MVRR_UAMB,5,74.1816766658468,3.3052473068237305,15
11,MVRR_UAMB,6,95.87022623716865,8.767495155334473,15
11,MVRR_UAMB,7,83.91253643296086,1.7702499628067017,15
11,MVRR_UAMB,8,88.30545147360687,1.5423187017440796,15
11,MVRR_UAMB,9,112.80268633674648,15.885929107666016,15
11,MVRR_UAMB,10,96.36094821589253,8.313194274902344,15
11,MVRR_UAMB,11,96.47122560822454,6.886127471923828,15
11,MVRR_UAMB,12,99.27626249281056,1.102850079536438,15
11,MVRR_UAMB,13,90.58143677886702,7.095611572265625,15
11,MVRR_UAMB,14,87.13038989594675,0.6207630038261414,15
11,MVRR_UAMB,15,81.99896000863511,10.492857694625854,15
11,NPS_AMB,1,,0.0,13
11,NPS_AMB,2,,10.488463401794434,13
11,NPS_AMB,3,,13.842033386230469,13
11,NPS_AMB,4,,16.766679763793945,13
11,NPS_AMB,5,86.21350645422196,3.7382547855377197,13
11,NPS_AMB,6,104.55777524257009,6.099038124084473,13
11,NPS_AMB,7,109.10406874686225,16.142051696777344,13
11,NPS_AMB,8,95.98154954890498,9.361244201660156,13
11,NPS_AMB,9,96.14163624962359,6.4320783615112305,13
11,NPS_AMB,10,101.5050261296016,0.8572947978973389,13
11,NPS_AMB,11,90.02304743440064,4.442310333251953,13
11,NPS_AMB,12,86.98242119933504,0.6388790607452393,13
11,NPS_AMB,13,80.28409994856463,10.881612062454224,13
11,NPS_UAMB,1,,0.0,14
11,NPS_UAMB,2,,10.488463401794434,14
11,NPS_UAMB,3,,13.842033386230469,14
11,NPS_UAMB,4,,16.766679763793945,14
11,NPS_UAMB,5,77.98076656957612,1.8244867324829102,14
11,NPS_UAMB,6,70.37768778359091,2.809412717819214,14
11,NPS_UAMB,7,88.51552785140724,8.095416069030762,14
11,NPS_UAMB,8,102.78214171308989,14.897016525268555,14
11,NPS_UAMB,9,95.22921603024797,9.070561408996582,14
11,NPS_UAMB,10,96.37012607496804,5.784692764282227,14
11,NPS_UAMB,11,100.21433117150731,0.8995852470397949,14
11,NPS_UAMB,12,89.56141730840694,4.161317348480225,14
11,NPS_UAMB,13,86.9587750180398,0.5494447350502014,14
11,NPS_UAMB,14,80.3842692407194,10.889110326766968,14
11,NPZ_AMB,1,,0.0,14
11,NPZ_AMB,2,,4.093421459197998,14
11,NPZ_AMB,3,,12.834750175476074,14
11,NPZ_AMB,4,,14.60932731628418,14
11,NPZ_AMB,5,99.80655458293916,8.486063957214355,14
11,NPZ_AMB,6,87.67246809530984,6.13074254989624,14
11,NPZ_AMB,7,106.08156463482517,6.577617645263672,14
11,NPZ_AMB,8,103.4711353835469,16.99240493774414,14
11,NPZ_AMB,9,95.73642126924678,9.772099494934082,14
11,NPZ_AMB,10,93.78212458669067,7.503810882568359,14
11,NPZ_AMB,11,98.89271557741893,0.8965513110160828,14
11,NPZ_AMB,12,91.16538091458446,6.667661190032959,14
11,NPZ_AMB,13,87.14217707196671,0.7738569378852844,14
11,NPZ_AMB,14,81.79781496302131,10.681831359863281,14
11,NPZ_UAMB,1,,0.0,14
11,NPZ_UAMB,2,,4.093421459197998,14
11,NPZ_UAMB,3,,12.834746360778809,14
11,NPZ_UAMB,4,,14.609332084655762,14
11,NPZ_UAMB,5,99.46663643002928,9.267858326435089,14
11,NPZ_UAMB,6,65.68082423233194,3.065305709838867,14
11,NPZ_UAMB,7,105.48360457375693,7.4872236251831055,14
11,NPZ_UAMB,8,102.11905894824704,13.994222640991211,14
11,NPZ_UAMB,9,94.06325441263564,7.704682350158691,14
11,NPZ_UAMB,10,94.43451751206926,7.002260684967041,14
11,NPZ_UAMB,11,95.84665138163274,0.7987229228019714,14
11,NPZ_UAMB,12,89.60683105629423,5.951555252075195,14
11,NPZ_UAMB,13,85.92308606896974,0.7389110922813416,14
11,NPZ_UAMB,14,80.84886481526588,10.296984195709229,14
12,MVRR_AMB,1,,0.0,12
12,MVRR_AMB,2,,14.036270141601562,12
12,MVRR_AMB,3,,4.923037528991699,12
12,MVRR_AMB,4,,11.197772979736328,12
12,MVRR_AMB,5,74.60490337754216,4.042778015136719,12
12,MVRR_AMB,6,87.1987675978704,10.4063720703125,12
12,MVRR_AMB,7,99.86661026822237,16.838083267211914,12
12,MVRR_AMB,8,93.0898011322636,13.53358268737793,12
12,MVRR_AMB,9,97.81925838741867,6.767860412597656,12
12,MVRR_AMB,10,96.02536100281016,5.677803993225098,12
12,MVRR_AMB,11,86.33450309995818,10.673529624938965,12
12,MVRR_AMB,12,95.69080348254008,6.781838774681091,12
12,MVRR_UAMB,1,,0.0,14
12,MVRR_UAMB,2,,14.036270141601562,14
12,MVRR_UAMB,3,,4.923020362854004,14
12,MVRR_UAMB,4,,6.332385540008545,14
12,MVRR_UAMB,5,71.01822407439188,3.293248414993286,14
12,MVRR_UAMB,6,88.5827742927382,6.766388893127441,14
12,MVRR_UAMB,7,81.63461523981965,3.8228158950805664,14
12,MVRR_UAMB,8,83.95964452294368,11.228089332580566,14
12,MVRR_UAMB,9,101.58353783382793,13.404105186462402,14
12,MVRR_UAMB,10,94.95215661523658,14.266695976257324,14
12,MVRR_UAMB,11,96.37848677002258,8.131794929504395,14
12,MVRR_UAMB,12,94.1496701270231,5.610133647918701,14
12,MVRR_UAMB,13,87.78342221194923,10.4325532913208,14
12,MVRR_UAMB,14,95.74088908304135,6.3670724630355835,14
12,NPS_AMB,1,,0.0,12
12,NPS_AMB,2,,14.036270141601562,12
12,NPS_AMB,3,,4.923037528991699,12
12,NPS_AMB,4,,12.730560302734375,12
12,NPS_AMB,5,75.44334465779104,2.237680435180664,12
12,NPS_AMB,6,94.73426866348882,12.387060165405273,12
12,NPS_AMB,7,102.80980552411765,14.465042114257812,12
12,NPS_AMB,8,91.4897941285026,10.91640853881836,12
12,NPS_AMB,9,95.47682457593086,6.100910663604736,12
12,NPS_AMB,10,91.09312828330332,3.9662814140319824,12
12,NPS_AMB,11,81.30922516545421,10.297812461853027,12
12,NPS_AMB,12,88.58455145077768,8.499650955200195,12
12,NPS_UAMB,1,,0.0,13
12,NPS_UAMB,2,,14.036270141601562,13
12,NPS_UAMB,3,,4.923020362854004,13
12,NPS_UAMB,4,,12.730579376220703,13
12,NPS_UAMB,5,73.02571069049017,1.7765246629714966,13
12,NPS_UAMB,6,71.8145692269447,2.0557403564453125,13
12,NPS_UAMB,7,84.74990747367933,11.417777061462402,13
12,NPS_UAMB,8,100.4977049267554,12.018830299377441,13
12,NPS_UAMB,9,90.47928150716216,11.386680603027344,13
12,NPS_UAMB,10,95.16790480892725,5.831569194793701,13
12,NPS_UAMB,11,88.23132019246138,3.583397388458252,13
12,NPS_UAMB,12,81.63346050859285,10.164682388305664,13
12,NPS_UAMB,13,87.23279699129547,8.503880977630615,13
12,NPZ_AMB,1,,0.0,12
12,NPZ_AMB,2,,3.2443795204162598,12
12,NPZ_AMB,3,,15.133278846740723,12
12,NPZ_AMB,4,,4.51356840133667,12
12,NPZ_AMB,5,90.2146236455469,9.237251281738281,12
12,NPZ_AMB,6,79.90971969949943,5.286966323852539,12
12,NPZ_AMB,7,89.43374458863835,10.403510093688965,12
12,NPZ_AMB,8,101.09906889470057,19.97793197631836,12
12,NPZ_AMB,9,94.2293346322654,12.563018798828125,12
12,NPZ_AMB,10,96.4948303481363,6.043209075927734,12
12,NPZ_AMB,11,95.68388786449934,5.981346130371094,12
12,NPZ_AMB,12,77.53269024911445,3.332813024520874,12
12,NPZ_UAMB,1,,0.0,12
12,NPZ_UAMB,2,,3.2443857192993164,12
12,NPZ_UAMB,3,,15.133310317993164,12
12,NPZ_UAMB,4,,4.51355504989624,12
12,NPZ_UAMB,5,93.91486913216087,15.443870067596436,12
12,NPZ_UAMB,6,64.52786109992316,2.717452049255371,12
12,NPZ_UAMB,7,89.82188820964879,11.083134651184082,12
12,NPZ_UAMB,8,97.59392268896853,10.219317436218262,12
12,NPZ_UAMB,9,92.57392478736801,13.138260841369629,12
12,NPZ_UAMB,10,94.95998251462676,5.855264186859131,12
12,NPZ_UAMB,11,92.84109717287461,6.452655792236328,12
12,NPZ_UAMB,12,76.84183351914498,2.475269079208374,12
13,MVRR_AMB,1,,0.0,13
