conv_id,speaker,word_pos,pause_ms,pause_mark,pause_len,iu_len,iu_len_prev,on
6,6_ALINA,5837,0.0,0,0,5,4,1580.85
6,6_ALINA,5845,0.0,1,2,5,1,1582.95
6,6_ALINA,5850,0.0,1,3,2,5,1583.95
6,6_ALINA,5855,0.0,0,0,7,2,1585.45
6,6_ALINA,5862,0.0,0,0,1,7,1587.65
6,6_ALINA,5869,0.0,0,0,1,2,1589.72
6,6_ALINA,5870,0.0,0,0,1,1,1590.17
6,6_LENORE,5878,0.0,0,0,5,3,1593.75
6,6_ALINA,5885,0.0,0,0,3,2,1596.45
6,6_ALINA,5888,0.0,1,3,2,3,1597.25
6,6_ALINA,5890,0.0,1,3,3,2,1598.0
6,6_ALINA,5903,0.0,0,0,5,2,1603.36
6,6_ALINA,5915,830.0000000001546,1,2,3,0,1606.4
6,6_ALINA,5918,0.0,0,0,2,3,1608.18
6,6_ALINA,5920,0.0,1,2,6,2,1608.78
6,6_LENORE,5931,829.9999999999272,1,2,4,1,1612.34
6,6_ALINA,5941,0.0,0,0,3,2,1616.19
6,6_ALINA,5948,0.0,1,2,2,4,1618.64
6,6_LENORE,5958,399.9999999998636,1,2,1,0,1622.1
6,6_ALINA,5962,0.0,0,0,2,3,1623.35
6,6_ALINA,5964,0.0,0,0,9,2,1623.63
6,6_ALINA,5975,0.0,0,0,1,2,1626.3
6,6_ALINA,5976,0.0,1,2,6,1,1627.02
6,6_ALINA,5982,0.0,1,3,1,6,1628.6
6,6_ALINA,5983,0.0,0,0,6,1,1630.4
6,6_ALINA,5989,0.0,1,3,3,6,1631.6
6,6_ALINA,5992,0.0,0,0,2,3,1634.18
7,7_MARY,1,-59.99999999999872,0,0,8,1,12.64
7,7_MARY,9,0.0,1,3,3,8,14.45
7,7_MARY,12,0.0,1,3,10,3,15.85
7,7_ALICE,24,0.0,1,2,7,2,22.5
7,7_ALICE,31,0.0,0,0,3,7,24.15
7,7_ALICE,43,0.0,1,3,3,7,26.87
7,7_ALICE,46,0.0,0,0,5,3,28.19
7,7_ALICE,51,0.0,0,0,3,5,29.52
7,7_ALICE,55,0.0,0,0,2,1,33.52
7,7_ALICE,74,0.0,1,2,3,9,46.35
7,7_ALICE,77,0.0,1,3,7,3,47.4
7,7_ALICE,84,0.0,0,0,5,7,48.82
7,7_ALICE,97,0.0,1,3,9,6,54.22
7,7_ALICE,106,0.0,0,0,5,9,57.8
7,7_ALICE,111,0.0,1,3,6,5,59.02
7,7_ALICE,117,0.0,0,0,2,6,61.16
7,7_ALICE,119,0.0,1,3,1,2,61.73
7,7_ALICE,120,0.0,0,0,6,1,62.52
7,7_ALICE,126,0.0,1,3,6,6,64.22
7,7_ALICE,132,0.0,0,0,2,6,65.97
7,7_ALICE,134,0.0,1,3,8,2,66.67
7,7_ALICE,145,0.0,0,0,4,2,72.53
7,7_ALICE,149,0.0,1,3,7,4,73.42
7,7_ALICE,156,0.0,1,3,2,7,75.72
7,7_MARY,165,0.0,1,3,4,1,79.41
7,7_MARY,169,0.0,0,0,5,4,82.16
7,7_MARY,174,0.0,0,0,1,5,83.41
7,7_ALICE,176,0.0,1,3,4,1,84.01
7,7_ALICE,185,0.0,1,3,4,4,87.63
7,7_MARY,192,0.0,1,3,8,3,94.13
7,7_ALICE,202,0.0,1,2,1,2,100.08
7,7_ALICE,203,0.0,0,0,4,1,100.43
7,7_ALICE,207,0.0,1,2,8,4,101.23
7,7_ALICE,215,0.0,0,0,4,8,102.88
7,7_ALICE,219,0.0,1,2,3,4,103.78
7,7_ALICE,222,0.0,1,3,2,3,105.38
7,7_ALICE,229,0.0,0,0,4,4,111.08
7,7_ALICE,233,0.0,0,0,6,4,112.6
7,7_ALICE,239,0.0,1,3,3,6,114.25
7,7_ALICE,242,0.0,0,0,3,3,116.53
7,7_ALICE,245,0.0,1,3,5,3,117.28
7,7_ALICE,250,0.0,1,3,5,5,119.28
7,7_ALICE,255,0.0,1,3,6,5,121.68
7,7_ALICE,261,0.0,1,3,9,6,123.83
7,7_ALICE,270,0.0,0,0,4,9,126.28
7,7_MARY,288,0.0,1,2,2,1,136.08
7,7_ALICE,297,0.0,0,0,8,7,139.61
7,7_MARY,307,0.0,1,3,2,2,142.18
7,7_ALICE,313,0.0,0,0,4,4,146.13
7,7_ALICE,317,0.0,0,0,5,4,148.38
7,7_ALICE,322,0.0,1,3,4,5,150.38
7,7_ALICE,326,0.0,0,0,5,4,154.58
7,7_ALICE,331,0.0,0,0,11,5,156.03
7,7_ALICE,342,0.0,1,3,5,11,158.98
7,7_ALICE,347,0.0,1,3,7,5,161.38
7,7_MARY,355,0.0,1,3,2,1,165.38
7,7_MARY,357,0.0,1,3,1,2,167.53
7,7_MARY,358,0.0,0,0,6,1,168.13
7,7_MARY,364,0.0,0,0,6,6,168.93
7,7_MARY,370,0.0,0,0,1,6,170.33
7,7_MARY,371,0.0,1,3,3,1,170.83
7,7_MARY,378,0.0,1,2,4,3,175.73
7,7_MARY,382,0.0,1,3,8,4,177.13
7,7_MARY,390,0.0,0,0,4,8,181.63
7,7_MARY,394,0.0,1,2,10,4,183.83
7,7_MARY,407,0.0,0,0,3,2,188.43
7,7_MARY,410,0.0,0,0,5,3,189.03
7,7_MARY,423,0.0,0,0,6,7,194.01
7,7_ALICE,434,0.0,0,0,4,5,197.83
7,7_ALICE,438,0.0,1,3,2,4,198.68
7,7_ALICE,440,0.0,0,0,3,2,200.33
7,7_ALICE,443,0.0,0,0,6,3,201.03
7,7_ALICE,449,0.0,0,0,9,6,202.43
7,7_ALICE,475,0.0,1,3,2,6,219.2
7,7_ALICE,491,0.0,0,0,9,14,225.45
7,7_ALICE,510,0.0,0,0,5,9,231.63
7,7_ALICE,522,0.0,1,3,3,6,236.45
7,7_ALICE,525,0.0,0,0,13,3,238.4
7,7_ALICE,538,0.0,1,3,10,13,241.8
7,7_ALICE,548,0.0,0,0,3,10,247.3
7,7_ALICE,554,0.0,1,3,5,1,250.25
7,7_ALICE,559,0.0,0,0,9,5,252.95
7,7_ALICE,568,0.0,1,2,2,9,254.85
7,7_MARY,574,0.0,1,3,2,3,260.45
7,7_MARY,576,0.0,1,3,3,2,262.9
7,7_MARY,579,0.0,1,3,10,3,266.7
7,7_MARY,589,0.0,0,0,2,10,268.85
7,7_MARY,591,-49.999999999954525,0,0,1,2,269.35
7,7_MARY,592,-100.00000000002274,1,3,8,1,269.75
7,7_ALICE,601,0.0,1,3,5,1,275.35
7,7_ALICE,606,0.0,0,0,1,5,277.65
7,7_ALICE,607,0.0,1,3,7,1,278.05
7,7_ALICE,614,99.9999999999659,1,3,6,7,280.15
7,7_ALICE,620,99.9999999999659,1,3,4,6,281.95
7,7_ALICE,624,0.0,1,3,6,4,284.85
7,7_ALICE,630,0.0,1,3,8,6,287.2
7,7_ALICE,638,0.0,1,3,6,8,290.2
7,7_ALICE,661,0.0,0,0,7,9,307.5
7,7_ALICE,668,0.0,1,3,10,7,308.85
7,7_ALICE,680,0.0,1,3,2,1,314.85
7,7_ALICE,684,-100.00000000002274,1,3,10,2,320.7
7,7_ALICE,700,-49.999999999954525,1,3,3,6,324.85
7,7_ALICE,703,0.0,1,3,3,3,327.52
7,7_ALICE,706,0.0,1,3,2,3,328.35
7,7_ALICE,708,0.0,0,0,9,2,329.03
7,7_ALICE,717,0.0,1,3,4,9,331.15
7,7_ALICE,721,0.0,1,3,1,4,333.4
7,7_ALICE,722,0.0,1,3,1,1,336.55
7,7_ALICE,723,0.0,1,2,4,1,337.65
7,7_ALICE,727,0.0,0,0,5,4,338.54
7,7_ALICE,732,0.0,0,0,4,5,339.63
7,7_ALICE,736,100.00000000002274,1,3,3,4,340.48
7,7_ALICE,739,0.0,1,3,1,3,342.13
7,7_ALICE,740,0.0,0,0,3,1,342.48
7,7_ALICE,743,0.0,0,0,4,3,343.09
7,7_ALICE,747,0.0,1,2,9,4,344.08
7,7_ALICE,756,0.0,0,0,5,9,346.16
7,7_ALICE,761,0.0,0,0,8,5,347.18
7,7_ALICE,769,0.0,0,0,6,8,348.78
7,7_ALICE,775,0.0,1,3,10,6,350.28
7,7_ALICE,785,0.0,0,0,5,10,354.18
7,7_ALICE,790,0.0,0,0,5,5,356.01
7,7_ALICE,795,0.0,1,3,1,5,357.33
7,7_ALICE,796,0.0,1,3,5,1,358.98
7,7_ALICE,801,0.0,0,0,9,5,360.78
7,7_ALICE,810,0.0,1,3,3,9,362.43
7,7_ALICE,813,0.0,1,3,6,3,365.23
7,7_ALICE,819,0.0,1,3,4,6,368.23
7,7_ALICE,823,0.0,1,2,5,4,370.58
7,7_ALICE,828,0.0,0,0,5,5,371.88
7,7_ALICE,833,0.0,1,3,4,5,372.63
7,7_ALICE,837,0.0,1,3,4,4,373.88
7,7_ALICE,841,100.00000000002274,1,3,1,4,376.23
7,7_ALICE,842,0.0,1,3,8,1,378.88
7,7_ALICE,850,0.0,1,3,9,8,381.18
7,7_ALICE,859,0.0,1,3,3,9,384.03
7,7_ALICE,862,0.0,1,3,16,3,385.93
7,7_ALICE,878,0.0,1,3,6,16,391.43
7,7_ALICE,884,0.0,1,3,13,6,394.08
7,7_ALICE,897,0.0,1,3,4,13,397.53
7,7_ALICE,901,0.0,0,0,5,4,398.98
7,7_ALICE,908,0.0,1,3,2,1,402.68
7,7_ALICE,910,0.0,0,0,2,2,404.77
7,7_ALICE,912,0.0,0,0,8,2,405.08
7,7_ALICE,920,-99.9999999999659,0,0,3,8,408.18
7,7_ALICE,923,0.0,1,3,7,3,409.03
7,7_ALICE,930,0.0,0,0,10,7,410.13
7,7_MARY,941,0.0,0,0,1,1,413.61
7,7_MARY,954,0.0,0,0,1,1,419.1
7,7_MARY,955,0.0,0,0,1,1,419.43
7,7_MARY,956,0.0,0,0,5,1,419.8
7,7_ALICE,962,0.0,1,3,4,1,421.58
7,7_ALICE,966,0.0,1,3,3,4,425.48
7,7_MARY,981,0.0,0,0,6,10,439.21
7,7_ALICE,988,0.0,0,0,3,1,441.33
7,7_ALICE,991,0.0,0,0,5,3,442.38
7,7_ALICE,1006,0.0,0,0,4,9,446.73
7,7_ALICE,1010,0.0,1,3,8,4,447.75
7,7_ALICE,1018,0.0,0,0,10,8,450.75
7,7_MARY,1034,0.0,0,0,2,6,456.78
7,7_ALICE,1038,0.0,1,2,6,2,458.1
7,7_ALICE,1044,0.0,0,0,4,6,461.1
7,7_ALICE,1048,0.0,1,3,4,4,462.0
7,7_ALICE,1052,0.0,0,0,1,4,463.5
7,7_ALICE,1053,0.0,1,3,4,1,463.95
7,7_ALICE,1057,0.0,0,0,11,4,466.55
7,7_MARY,1069,0.0,1,3,6,1,471.85
7,7_ALICE,1077,0.0,1,3,2,2,475.2
7,7_ALICE,1079,0.0,0,0,6,2,476.65
7,7_ALICE,1085,0.0,0,0,11,6,478.0
7,7_ALICE,1096,0.0,0,0,4,11,482.51
7,7_ALICE,1100,0.0,1,3,2,4,483.55
7,7_ALICE,1102,0.0,1,3,7,2,485.8
7,7_ALICE,1109,0.0,1,3,2,7,487.95
7,7_ALICE,1111,0.0,1,3,2,2,489.3
7,7_ALICE,1113,0.0,1,3,5,2,491.45
7,7_ALICE,1123,0.0,1,3,1,5,497.65
7,7_ALICE,1131,0.0,0,0,2,2,508.08
7,7_ALICE,1139,0.0,0,0,6,5,511.33
7,7_ALICE,1145,0.0,1,3,8,6,512.33
7,7_ALICE,1153,0.0,1,3,8,8,515.14
7,7_ALICE,1182,0.0,1,3,1,2,535.69
7,7_ALICE,1183,0.0,1,3,5,1,537.64
7,7_ALICE,1188,0.0,0,0,3,5,541.47
7,7_ALICE,1191,0.0,0,0,10,3,542.77
7,7_MARY,1202,0.0,1,2,8,1,545.24
7,7_MARY,1210,0.0,1,3,2,8,546.94
7,7_MARY,1212,0.0,0,0,2,2,550.07
7,7_ALICE,1223,0.0,0,0,7,9,555.27
7,7_ALICE,1232,0.0,1,3,4,1,558.42
7,7_ALICE,1236,0.0,0,0,9,4,563.44
7,7_MARY,1247,0.0,1,3,8,2,567.09
7,7_MARY,1259,0.0,0,0,4,3,574.17
7,7_MARY,1263,49.999999999954525,0,0,4,4,575.16
7,7_MARY,1293,0.0,1,3,4,7,585.99
7,7_ALICE,1298,0.0,1,3,8,1,591.28
7,7_ALICE,1325,0.0,1,3,12,3,615.9
7,7_ALICE,1337,0.0,1,3,5,12,619.8
7,7_ALICE,1342,0.0,1,3,12,5,621.9
7,7_ALICE,1354,0.0,0,0,10,12,627.95
7,7_ALICE,1366,0.0,1,2,3,1,633.64
7,7_MARY,1378,0.0,0,0,3,9,644.26
7,7_MARY,1381,0.0,1,3,3,3,644.86
7,7_ALICE,1389,0.0,0,0,6,5,651.16
7,7_ALICE,1395,0.0,0,0,6,6,652.26
7,7_ALICE,1401,0.0,1,2,2,6,653.76
7,7_ALICE,1403,0.0,0,0,5,2,654.31
7,7_ALICE,1408,0.0,0,0,3,5,658.26
7,7_ALICE,1411,0.0,0,0,10,3,658.76
7,7_ALICE,1421,0.0,1,3,3,10,661.31
7,7_ALICE,1424,0.0,1,3,8,3,662.31
7,7_ALICE,1432,0.0,1,3,9,8,663.96
7,7_ALICE,1441,0.0,1,3,2,9,667.36
7,7_ALICE,1443,0.0,1,3,9,2,669.51
7,7_ALICE,1452,0.0,0,0,9,9,674.98
7,7_MARY,1477,-100.00000000002274,0,0,2,7,684.13
7,7_MARY,1495,0.0,1,3,14,9,689.28
7,7_MARY,1516,0.0,1,3,6,6,694.48
7,7_MARY,1539,0.0,1,3,1,8,705.15
7,7_MARY,1540,0.0,0,0,4,1,707.85
7,7_ALICE,1547,0.0,1,3,3,3,711.78
7,7_MARY,1562,0.0,1,3,8,4,716.13
7,7_ALICE,1579,0.0,1,3,4,2,724.63
7,7_ALICE,1583,0.0,1,3,3,4,726.13
7,7_MARY,1596,0.0,1,3,6,5,731.81
7,7_MARY,1602,0.0,0,0,2,6,733.56
7,7_MARY,1604,0.0,0,0,5,2,734.21
7,7_MARY,1623,0.0,1,3,7,1,740.96
7,7_ALICE,1631,0.0,1,3,3,1,745.62
7,7_ALICE,1634,0.0,1,2,8,3,749.74
7,7_ALICE,1642,0.0,0,0,5,8,751.77
7,7_MARY,1648,0.0,1,2,1,1,752.89
7,7_MARY,1660,39.99999999996362,0,0,5,1,761.92
7,7_MARY,1667,0.0,0,0,2,1,763.69
7,7_MARY,1669,0.0,0,0,7,2,764.16
7,7_MARY,1683,0.0,1,3,6,6,768.65
7,7_MARY,1698,0.0,0,0,6,8,774.34
7,7_MARY,1704,0.0,1,2,5,6,775.46
7,7_MARY,1709,0.0,0,0,9,5,777.34
7,7_MARY,1720,0.0,0,0,5,1,780.5
7,7_MARY,1725,0.0,1,3,6,5,781.78
7,7_MARY,1731,0.0,1,3,5,6,783.9
7,7_MARY,1736,0.0,0,0,1,5,786.66
7,7_MARY,1737,0.0,1,3,4,1,787.11
7,7_MARY,1744,0.0,0,0,8,3,791.37
7,7_MARY,1752,0.0,0,0,6,8,792.61
7,7_MARY,1758,0.0,1,3,5,6,794.26
7,7_MARY,1767,0.0,1,2,1,3,799.36
7,7_MARY,1768,0.0,1,2,6,1,803.03
7,7_MARY,1775,-100.00000000002274,1,3,2,1,806.8
7,7_MARY,1777,0.0,1,3,5,2,808.8
7,7_MARY,1782,0.0,1,3,10,5,810.8
7,7_MARY,1792,0.0,0,0,10,10,813.66
7,7_MARY,1802,0.0,0,0,4,10,815.81
7,7_MARY,1812,0.0,0,0,8,5,819.33
7,7_MARY,1827,0.0,0,0,3,6,825.55
7,7_MARY,1830,0.0,0,0,3,3,826.21
7,7_MARY,1833,0.0,0,0,3,3,827.11
7,7_MARY,1836,0.0,1,2,4,3,827.81
7,7_MARY,1840,0.0,0,0,12,4,828.79
7,7_MARY,1852,0.0,1,3,6,12,831.57
7,7_MARY,1858,0.0,0,0,9,6,833.55
7,7_MARY,1867,0.0,0,0,9,9,835.09
7,7_MARY,1896,0.0,1,3,3,8,842.99
7,7_MARY,1905,0.0,1,3,6,1,847.03
7,7_MARY,1911,0.0,1,3,7,6,849.63
7,7_MARY,1918,0.0,1,3,8,7,852.92
7,7_ALICE,1926,1639.9999999999864,0,0,1,0,855.78
7,7_MARY,1928,0.0,0,0,5,1,858.47
7,7_MARY,1933,0.0,0,0,10,5,859.8
7,7_ALICE,1944,0.0,1,3,2,1,861.95
7,7_MARY,1961,0.0,1,2,4,5,867.1
7,7_MARY,1974,0.0,1,3,6,1,871.54
7,7_MARY,1980,0.0,0,0,5,6,874.7
7,7_MARY,1985,0.0,0,0,10,5,875.54
7,7_MARY,1995,0.0,1,3,10,10,877.92
7,7_MARY,2011,0.0,1,2,5,1,883.78
7,7_MARY,2016,0.0,0,0,3,5,885.24
7,7_MARY,2035,0.0,1,2,10,7,890.94
7,7_MARY,2051,0.0,1,3,2,3,895.04
7,7_MARY,2053,0.0,0,0,3,2,896.5
7,7_MARY,2056,0.0,1,3,4,3,897.85
7,7_MARY,2065,0.0,1,3,3,4,904.13
7,7_MARY,2079,0.0,0,0,9,10,910.76
7,7_MARY,2101,0.0,0,0,5,3,926.99
7,7_MARY,2106,0.0,1,3,2,5,928.7
7,7_MARY,2108,0.0,1,3,3,2,930.26
7,7_MARY,2111,0.0,1,3,6,3,931.9
7,7_MARY,2117,0.0,1,3,5,6,935.9
7,7_MARY,2125,0.0,1,3,8,2,940.09
7,7_MARY,2133,0.0,1,2,4,8,943.85
7,7_MARY,2137,0.0,0,0,2,4,945.28
7,7_MARY,2139,0.0,0,0,7,2,946.25
7,7_MARY,2146,0.0,1,3,5,7,947.89
7,7_MARY,2151,0.0,0,0,6,5,949.4
7,7_MARY,2157,0.0,0,0,9,6,950.91
7,7_MARY,2174,0.0,1,2,4,7,956.03
7,7_MARY,2183,0.0,1,3,3,4,959.21
7,7_MARY,2186,0.0,0,0,2,3,961.2
7,7_MARY,2188,0.0,1,2,2,2,961.62
7,7_MARY,2190,0.0,1,3,5,2,962.05
7,7_MARY,2197,0.0,1,3,4,2,966.15
7,7_MARY,2212,0.0,0,0,7,5,972.54
7,7_MARY,2219,0.0,0,0,2,7,973.37
7,7_MARY,2221,0.0,0,0,1,2,973.64
7,7_MARY,2222,0.0,0,0,6,1,973.81
7,7_MARY,2228,0.0,1,3,12,6,975.48
7,7_MARY,2240,0.0,1,3,1,12,979.95
7,7_MARY,2241,0.0,1,2,2,1,980.72
7,7_MARY,2243,0.0,0,0,6,2,981.08
7,7_MARY,2249,0.0,1,3,4,6,982.39
7,7_MARY,2253,0.0,1,2,5,4,983.57
7,7_MARY,2266,0.0,1,2,4,7,987.38
7,7_MARY,2275,0.0,1,3,11,4,990.56
7,7_MARY,2286,0.0,0,0,1,11,993.49
7,7_MARY,2287,0.0,1,3,5,1,993.68
7,7_MARY,2292,0.0,1,2,2,5,996.14
7,7_MARY,2294,0.0,1,3,3,2,996.6
7,7_MARY,2297,0.0,0,0,4,3,997.81
7,7_MARY,2301,0.0,0,0,7,4,998.57
7,7_MARY,2308,0.0,0,0,12,7,999.98
7,7_MARY,2320,0.0,1,3,7,12,1002.99
7,7_MARY,2327,0.0,1,2,3,7,1005.16
7,7_MARY,2330,0.0,1,3,5,3,1005.55
7,7_MARY,2335,-99.99999999990905,1,3,4,5,1007.19
7,7_MARY,2339,0.0,0,0,3,4,1008.9
7,7_MARY,2342,0.0,1,2,1,3,1009.46
7,7_MARY,2343,0.0,0,0,3,1,1010.6
7,7_Mary,2351,0.0,1,3,3,5,1015.58
7,7_Mary,2354,0.0,1,3,13,3,1020.69
7,7_MARY,2376,0.0,0,0,4,8,1030.62
7,7_MARY,2380,0.0,1,3,6,4,1031.54
7,7_MARY,2386,0.0,1,3,6,6,1038.02
7,7_MARY,2392,0.0,1,3,5,6,1040.02
7,7_MARY,2397,0.0,0,0,7,5,1041.49
7,7_MARY,2407,0.0,1,3,2,2,1045.16
7,7_MARY,2409,0.0,0,0,2,2,1046.59
7,7_MARY,2411,0.0,1,3,8,2,1047.73
7,7_MARY,2419,0.0,0,0,1,8,1053.87
7,7_MARY,2420,0.0,1,3,8,1,1054.21
7,7_ALICE,2430,0.0,0,0,3,2,1066.19
7,7_ALICE,2446,1799.9999999999545,1,3,1,0,1071.57
7,7_MARY,2469,0.0,1,3,5,1,1082.85
7,7_ALICE,2482,0.0,1,3,7,8,1089.29
7,7_ALICE,2496,0.0,1,3,11,7,1092.49
7,7_ALICE,2507,0.0,1,2,1,11,1095.42
7,7_ALICE,2508,0.0,1,3,2,1,1095.99
7,7_ALICE,2512,0.0,1,3,4,1,1099.09
7,7_ALICE,2516,0.0,1,3,2,4,1101.9
7,7_MARY,2523,0.0,0,0,4,5,1103.87
7,7_MARY,2534,0.0,1,3,2,6,1106.59
7,7_ALICE,2547,1180.0000000000637,1,3,1,0,1113.05
7,7_ALICE,2548,0.0,0,0,1,1,1114.81
7,7_ALICE,2549,0.0,1,3,5,1,1115.43
7,7_ALICE,2554,0.0,0,0,2,5,1118.27
7,7_ALICE,2556,0.0,1,2,9,2,1118.73
7,7_ALICE,2565,0.0,1,3,1,9,1120.94
7,7_MARY,2567,0.0,0,0,3,1,1125.71
7,7_ALICE,2573,0.0,0,0,1,3,1128.49
7,7_ALICE,2574,0.0,1,3,6,1,1128.78
7,7_ALICE,2587,0.0,0,0,1,7,1140.42
7,7_ALICE,2588,0.0,0,0,4,1,1140.63
7,7_ALICE,2592,0.0,1,3,10,4,1141.8
7,7_MARY,2603,0.0,1,3,5,1,1148.91
7,7_ALICE,2627,0.0,0,0,2,2,1158.28
7,7_MARY,2630,0.0,0,0,2,1,1159.83
7,7_MARY,2632,0.0,1,3,2,2,1160.82
7,7_ALICE,2638,0.0,1,3,4,4,1166.46
7,7_ALICE,2642,0.0,1,3,2,4,1171.41
7,7_ALICE,2644,0.0,1,3,15,2,1173.5
7,7_ALICE,2659,0.0,0,0,5,15,1177.97
7,7_ALICE,2664,0.0,1,3,7,5,1179.1
7,7_ALICE,2671,259.9999999999909,1,3,1,0,1186.92
7,7_MARY,2679,0.0,1,3,2,7,1192.21
7,7_MARY,2681,0.0,0,0,3,2,1194.0
7,7_MARY,2684,0.0,1,3,4,3,1195.06
7,7_MARY,2704,0.0,0,0,4,8,1200.99
7,7_MARY,2715,0.0,0,0,5,6,1205.58
7,7_MARY,2727,0.0,1,3,5,6,1208.68
7,7_MARY,2732,0.0,1,3,3,5,1211.84
7,7_MARY,2735,0.0,0,0,5,3,1212.53
7,7_MARY,2740,0.0,0,0,8,5,1213.51
7,7_MARY,2751,0.0,0,0,6,2,1216.63
7,7_ALICE,2758,0.0,0,0,2,1,1220.05
7,7_ALICE,2760,0.0,1,3,8,2,1220.82
7,7_MARY,2770,0.0,1,3,6,2,1226.38
7,7_MARY,2776,0.0,1,3,2,6,1233.84
7,7_MARY,2786,0.0,1,3,2,8,1241.42
7,7_MARY,2792,0.0,1,2,5,4,1246.18
7,7_MARY,2797,0.0,1,3,10,5,1247.69
7,7_MARY,2807,0.0,0,0,5,10,1250.53
7,7_ALICE,2832,0.0,1,3,1,1,1262.16
7,7_ALICE,2833,0.0,1,3,1,1,1265.35
7,7_ALICE,2834,0.0,0,0,3,1,1266.76
7,7_ALICE,2837,0.0,1,3,7,3,1267.72
7,7_ALICE,2844,0.0,1,3,4,7,1270.01
7,7_ALICE,2848,0.0,1,3,2,4,1273.31
7,7_ALICE,2850,0.0,1,2,1,2,1279.41
7,7_ALICE,2877,0.0,1,3,10,3,1296.45
7,7_ALICE,2887,0.0,1,3,14,10,1302.48
7,7_MARY,2906,0.0,1,3,6,5,1310.55
7,7_MARY,2920,0.0,1,3,10,7,1314.93
7,7_ALICE,2945,0.0,0,0,1,2,1325.57
7,7_MARY,2949,0.0,0,0,1,3,1326.5
7,7_MARY,2950,0.0,1,3,2,1,1327.04
7,7_MARY,2964,0.0,0,0,5,11,1332.59
7,7_MARY,2970,0.0,1,2,4,1,1339.06
7,7_MARY,2974,0.0,1,3,2,4,1339.89
7,7_MARY,2976,0.0,0,0,2,2,1340.72
7,7_MARY,2978,0.0,0,0,4,2,1341.58
7,7_MARY,2994,0.0,1,3,10,12,1348.72
7,7_MARY,3004,0.0,0,0,1,10,1355.13
7,7_MARY,3005,0.0,1,3,3,1,1355.77
7,7_MARY,3037,0.0,1,3,1,1,1373.3
8,8_REBECCA,2,0.0,1,3,1,2,4.1
8,8_REBECCA,4,0.0,1,3,9,1,7.8
8,8_REBECCA,13,0.0,1,3,14,9,10.15
8,8_REBECCA,29,0.0,0,0,8,1,12.41
8,8_REBECCA,37,0.0,0,0,1,8,15.61
8,8_REBECCA,38,0.0,0,0,1,1,16.56
8,8_REBECCA,39,0.0,1,2,4,1,17.16
8,8_REBECCA,43,0.0,0,0,7,4,18.86
8,8_REBECCA,56,0.0,0,0,9,5,22.29
8,8_>ENV,65,0.0,1,3,6,0,24.74
8,8_>ENV,71,0.0,1,2,3,6,27.19
8,8_REBECCA,76,0.0,1,2,9,1,29.34
8,8_REBECCA,85,0.0,0,0,1,9,31.99
8,8_REBECCA,86,0.0,0,0,6,1,32.84
8,8_REBECCA,92,0.0,1,3,7,6,34.34
8,8_REBECCA,99,0.0,0,0,7,7,36.44
8,8_REBECCA,108,0.0,0,0,1,1,40.6
8,8_REBECCA,109,0.0,0,0,6,1,41.15
8,8_REBECCA,115,0.0,1,3,3,6,42.65
8,8_REBECCA,118,0.0,1,3,1,3,44.57
8,8_REBECCA,119,0.0,1,2,5,1,45.47
8,8_REBECCA,124,0.0,1,2,3,5,47.37
8,8_REBECCA,127,0.0,0,0,9,3,48.82
8,8_REBECCA,140,0.0,0,0,11,3,52.24
8,8_REBECCA,153,0.0,1,2,1,1,55.89
8,8_REBECCA,154,0.0,1,3,5,1,56.94
8,8_REBECCA,159,0.0,1,3,1,5,58.54
8,8_REBECCA,160,0.0,1,2,1,1,59.8
8,8_REBECCA,161,0.0,0,0,1,1,60.3
8,8_REBECCA,162,0.0,1,2,8,1,60.75
8,8_REBECCA,176,0.0,1,2,9,5,65.03
8,8_RICKIE,189,0.0,1,3,4,4,68.0
8,8_RICKIE,193,0.0,1,3,5,4,69.45
8,8_RICKIE,198,0.0,1,2,3,5,71.25
8,8_REBECCA,207,0.0,0,0,7,6,73.68
8,8_RICKIE,215,0.0,0,0,5,1,75.25
8,8_RICKIE,220,0.0,0,0,9,5,76.75
8,8_RICKIE,229,0.0,0,0,8,9,78.63
8,8_RICKIE,237,0.0,0,0,7,8,80.18
8,8_RICKIE,247,0.0,0,0,7,2,82.65
8,8_RICKIE,254,0.0,0,0,9,7,84.05
8,8_RICKIE,277,250.0,0,0,1,0,88.55
8,8_REBECCA,285,0.0,0,0,2,7,90.05
8,8_REBECCA,289,0.0,1,3,2,1,91.55
8,8_REBECCA,293,0.0,0,0,5,1,94.1
8,8_REBECCA,303,0.0,1,2,1,1,100.69
8,8_REBECCA,304,0.0,0,0,4,1,101.84
8,8_REBECCA,308,0.0,1,2,2,4,103.09
8,8_REBECCA,310,0.0,1,2,1,2,104.34
8,8_REBECCA,311,0.0,1,3,2,1,104.94
8,8_REBECCA,313,0.0,0,0,5,2,105.59
8,8_REBECCA,318,0.0,0,0,11,5,106.79
8,8_REBECCA,335,0.0,1,3,4,1,110.84
8,8_REBECCA,339,0.0,1,3,10,4,112.49
8,8_RICKIE,353,0.0,1,2,1,4,115.66
8,8_REBECCA,378,0.0,0,0,6,2,120.69
8,8_REBECCA,389,0.0,1,3,4,4,122.59
8,8_REBECCA,393,0.0,1,2,5,4,124.14
8,8_RICKIE,400,0.0,0,0,1,2,125.49
8,8_RICKIE,401,0.0,0,0,2,1,125.79
8,8_RICKIE,431,0.0,0,0,5,7,129.08
8,8_RICKIE,436,0.0,0,0,5,5,129.93
