article_id,paragraph_id,difficulty_level,IA_ID,tee,slope_norm,curv_prev,runup_disp,last_step,resid_par,resid_perp
0,1,Adv,74,79.35125220557687,25.400304564064793,2.3074491024017334,50.80060958862305,62.82465744018555,-53.202776882038506,58.873472452651335
0,1,Adv,75,78.07493173596964,38.047594047255394,1.8625624179840088,76.09518432617188,64.65554809570312,-53.092546721784394,57.24400796739743
0,1,Adv,76,71.99660740631191,35.73350983077531,1.936414361000061,71.4670181274414,61.34627151489258,-61.81276202187839,36.914684466283006
0,1,Adv,77,72.93962960977817,27.67206346035613,2.0899908542633057,55.3441276550293,45.47649383544922,-43.905783984340076,58.244928537445176
0,1,Adv,78,82.63502209880014,35.872084151797644,1.60903000831604,71.74417114257812,57.25529861450195,-55.416723535027586,61.298724537395614
0,1,Adv,79,104.51502689017528,34.55348895057744,1.9654905796051025,69.10697937011719,66.53936004638672,-75.69437110679036,72.06769753919966
0,1,Adv,80,101.20130305702861,40.77706428217538,2.0308587551116943,81.55413055419922,85.18925476074219,-78.30833453902751,64.10544814728546
0,1,Adv,81,91.72551105616117,40.83646450197709,2.0975852012634277,81.67293548583984,78.15181732177734,-64.19538087794925,65.5173446687896
0,1,Adv,82,95.86056141647852,42.8943652811264,1.9129886627197266,85.78872680664062,70.26615142822266,-75.21488291526063,59.43036785285857
0,1,Adv,83,73.85187353564059,34.974201594050946,2.1023526191711426,69.94840240478516,70.60134887695312,-53.01739193921209,51.41259939633689
0,1,Adv,84,78.32125609386311,36.81744118754293,1.9066541194915771,73.63488006591797,54.557369232177734,-62.01684875753323,47.83439794024526
0,1,Adv,85,82.95354826596065,28.076878236518173,2.0726325511932373,56.15375900268555,55.66326904296875,-47.20654460388384,68.21168020562597
0,1,Adv,86,94.54046248959305,38.917412665805685,1.8460383415222168,77.83482360839844,71.59693145751953,-64.02037528564875,69.56500985431433
0,1,Adv,87,92.85817881617183,41.00846166995235,1.9676647186279297,82.01692962646484,76.32154846191406,-74.08460855333985,55.98314164598612
0,1,Adv,88,81.64976730771043,35.77147016142309,2.1112890243530273,71.5429458618164,68.18034362792969,-61.794688676156824,53.36760208984583
0,1,Adv,89,80.98408689428314,35.60182327212661,1.9686824083328247,71.20365142822266,59.873878479003906,-53.9824575611969,60.3681754383415
0,1,Adv,90,93.79472874897061,36.61584883818322,1.8729044198989868,73.23169708251953,63.589542388916016,-73.55475494551774,58.1992196339247
0,1,Adv,91,91.78385497817425,33.37763966153251,2.114335536956787,66.75527954101562,71.54086303710938,-76.32581498411577,50.976916360888794
0,1,Adv,92,79.24732504783957,34.770701196518914,2.103818893432617,69.5414047241211,68.5928955078125,-59.7676508100387,52.038124907487045
0,1,Adv,93,90.79429000503592,34.072855689768176,2.0302677154541016,68.14571380615234,59.81612777709961,-66.84030556730379,61.44897598160627
0,1,Adv,94,95.35159822755065,37.87070067961383,1.8835582733154297,75.74140167236328,68.37991333007812,-85.24163045967438,42.72928411668687
0,1,Adv,95,60.69887868200168,27.841337658670486,2.2973179817199707,55.68267822265625,67.51356506347656,-40.55078714494886,45.16622117442868
