item,Type,WordPosition,tee,surp,curv3,sent_len
3,NPZ_UAMB,10,57.945907987836705,1.691921591758728,1.9193571176448423,12
3,NPZ_UAMB,11,96.79613915481437,9.238957405090332,1.9056864381764622,12
3,NPZ_UAMB,12,96.33126133812517,7.9786235094070435,1.973201428010156,12
4,MVRR_AMB,1,,0.0,,14
4,MVRR_AMB,2,,12.784378051757812,,14
4,MVRR_AMB,3,,15.502972602844238,,14
4,MVRR_AMB,4,,2.2167160511016846,,14
4,MVRR_AMB,5,100.42077081428971,7.626038074493408,,14
4,MVRR_AMB,6,102.02010507158383,16.901166915893555,2.054890376478964,14
4,MVRR_AMB,7,89.2303483134272,15.108713150024414,2.0216456579162467,14
4,MVRR_AMB,8,103.163816845848,4.933319568634033,2.051555609652294,14
4,MVRR_AMB,9,94.89578546580432,6.228088855743408,2.0391739978669463,14
4,MVRR_AMB,10,78.96288270234913,4.625385761260986,2.066092713116322,14
4,MVRR_AMB,11,75.50474525329518,2.8037023544311523,2.0056767174005423,14
4,MVRR_AMB,12,87.70597251925177,9.226210594177246,1.8925834903910157,14
4,MVRR_AMB,13,100.43859488036117,4.6982831954956055,1.8871143483576762,14
4,MVRR_AMB,14,112.65476766414199,1.5523183513432741,1.9144868500924084,14
4,MVRR_UAMB,1,,0.0,,16
4,MVRR_UAMB,2,,12.784378051757812,,16
4,MVRR_UAMB,3,,5.329372882843018,,16
4,MVRR_UAMB,4,,2.535429000854492,,16
4,MVRR_UAMB,5,92.1966146821213,12.478023529052734,,16
4,MVRR_UAMB,6,92.14471460025254,4.193358421325684,1.9869849738456253,16
4,MVRR_UAMB,7,88.63498021292672,7.287136077880859,1.996398044081073,16
