story_id,layer,window,ahead0,ahead1,ahead2,ahead3
1,L6,3,0.3404832678522292,0.1388003609457139,0.07966649779009877,0.048271436313222865
1,L6,3,0.31750486873223255,0.10605288086617937,0.05082817884224834,0.05080555870839502
1,L6,3,0.4195393121114841,0.02345371218655893,0.06021626779492829,0.19984969092537364
1,L6,3,0.5463508326994727,0.08296723956615133,0.04739350896219079,0.06229381597000206
1,L6,3,0.6207570415188938,0.1470575499083136,0.14132754072938164,0.04273877413441123
1,L6,3,0.35876702784661957,0.17967983975166268,0.016624687268556503,0.029913962596220815
1,L6,3,0.3866779143127451,0.03371502984724283,0.17733384575018465,0.1668768117580641
1,L6,3,0.48434534982450994,0.14570727385086382,0.03725614982342784,0.014721647842706824
1,L6,3,0.6582680803070995,0.011733710178384826,0.3375055886916451,0.4597340226728273
1,L6,3,0.3737055424380197,0.03737873538829936,0.168733617768736,0.20610686041560164
1,L6,3,0.39685113965445035,0.2619526669154633,0.12523954008214008,0.01801348641745365
1,L6,3,0.28505671408858585,0.08850168799653087,0.03054095155648712,0.050091653295982586
1,L6,3,0.6456103237608151,0.02034627309793672,0.01355863407818834,0.05852737322206204
1,L6,3,0.318824111635665,0.06556050886978833,0.06691198800786476,0.30980241603996095
1,L6,3,0.539029005133232,0.0889982979660798,0.001270001405591364,0.1993631548044902
1,L6,3,0.17477889917358502,0.4314736528845627,0.09922297935390974,0.04944437242885386
1,L6,3,0.43633328442581176,0.0024644792606839236,0.17482774965393047,0.08665398995029157
1,L6,3,0.21491652534881034,0.0008940685490147642,0.07206731830834315,0.027207740785392454
1,L6,3,0.4198990090109962,0.0030962840332796233,0.034426749017842914,0.03776516843233153
1,L6,3,0.5489297663616316,0.05571409149173354,0.034512740902519885,0.07775603590111234
1,L6,3,0.4466268146079533,0.11776347585421718,0.02672934130590574,0.03708888576628287
1,L6,3,0.2843849657781394,0.010729346106998995,0.1568155391313374,0.03116482136176694
1,L6,3,0.4879671092480799,0.05743700327049472,0.029969243043419205,0.02451684401853024
1,L6,3,0.3277862644756113,0.15502646271001605,0.008818008241449644,0.0075738619618522214
1,L6,3,0.27279415269318696,0.031828090852277634,0.041558219498386666,0.06586039285801612
1,L6,3,0.6607433234675281,0.02091778190090934,0.16548527253109682,0.05782986460142281
1,L6,3,0.39379503272540217,0.16545121304494845,0.3618766929745449,0.2889415309317139
1,L6,3,0.2751065561305688,0.09181546226610425,0.25340441496465754,0.21404457174098798
1,L6,3,0.40273641041249386,0.15858656173285185,0.03668337519687251,0.053615314491808924
1,L6,3,0.3466119866193271,0.00986743723464513,0.05980710024891965,0.07142171797597856
1,L6,3,0.6697789304905708,0.039576086983525216,0.055056134451285856,0.07030250046004491
1,L6,3,0.2808484876359972,0.09559611388406075,0.017360122628182376,0.12576736149821136
1,L6,3,0.3788231033115096,0.05007983450985903,0.046501952711004484,0.01272552321677514
1,L6,3,0.46698300631590733,0.2792468386932065,0.05711914122222494,0.08997980232342456
1,L6,3,0.5646514639074013,0.022851846482805797,0.03644776968645462,0.07938311199893774
1,L6,3,0.18978919852178386,0.11682104919214273,0.09744038338533137,0.10173958072331767
1,L6,3,0.38104042104639757,0.21711615171009366,0.05525735785940629,0.039432429080603563
1,L6,3,0.5548219169099955,0.13091501378215745,0.006571901125039701,0.02448507656337769
1,L6,3,0.21150400271107225,0.021459107483995748,0.040812806906335736,0.05970436453092147
1,L6,3,0.4429692953867171,0.043418147352561144,0.1457722898336694,0.04219969698037856
1,L6,3,0.38886558624565126,0.10986444586716906,0.022119381031161837,0.025355892156004402
1,L6,3,0.7188455748087114,0.055801520490421155,0.03968497978763139,0.006552247654502082
1,L6,3,0.2655378233613992,0.03644714658746976,0.08182357896808837,0.006600672917027009
1,L6,3,0.4044058526118375,0.09257025697647907,0.11446684862002163,0.04946794010697209
1,L6,3,0.6300094262803148,0.21176556525775284,0.10212511866820563,0.019056222518546818
1,L6,3,0.29859195297160973,0.09268938203373472,0.05489316844585041,0.06353347383612222
1,L6,3,0.41622840513129616,0.18039867834601228,0.045033642886347994,0.0993249243523331
1,L6,3,0.3812535844770887,0.0314596749975285,0.1539041223537052,0.15299353499128482
1,L6,3,0.26893893141997016,0.08078617839103458,0.05837034731893542,0.012030802239596109
1,L6,3,0.6938313304475389,0.07064124748204788,0.07589569949745545,0.031900302784807814
1,L6,3,0.3848668153864082,0.14354882979663736,0.016138232468098226,0.007568698872460059
1,L6,3,0.37723626089797874,0.03576623237850843,0.10313595975419163,0.040700463262883305
1,L6,3,0.4168053136630984,0.07271875745552105,0.18443716396309937,0.1088551814843093
1,L6,3,0.5571542204385225,0.05935933551547127,0.0269886392412253,0.018168610805189014
1,L6,3,0.5407771904705682,0.052588144577742545,0.2505136815747247,0.052604810810744106
1,L6,3,0.3109733634233015,0.022666961383723563,0.1441914816000549,0.13293720313739638
1,L6,3,0.5599855512022998,0.10198083687205478,0.04078286421287515,0.1389435570698549
1,L6,3,0.6541152252214911,0.03703558678663183,0.07497150917819133,0.05348978090524795
1,L6,3,0.1550161469257569,0.30694191534755183,0.25072168148797247,0.20386715168187788
1,L6,3,0.44211958715919564,0.1271620013990321,0.010358515658843069,0.09341406987776843
1,L6,3,0.6787055767663945,0.12220271391384076,0.19030004317183843,0.25255832302656833
1,L6,3,0.2852740078193046,0.0072339106378261795,0.14482844017692684,0.04689706713884155
1,L6,3,0.47671224563807585,0.08990988054010626,0.05302128669575952,0.022056307514631956
1,L6,3,0.3905201328089798,0.1093661080890536,0.004827758392447073,0.0703355306681425
1,L6,3,0.3002240389499735,0.02764751116816661,0.213811719060596,0.20087455433506213
1,L6,3,0.6159379892649214,0.1101882269425111,0.08151567465171068,0.15973027585349192
1,L6,3,0.7484049137278016,0.02186859950237779,0.23981353993785998,0.5089342932154296
1,L6,3,0.3545996609357736,0.17427655303766687,0.217900750712388,0.2670008888347099
1,L6,3,0.6302582582124948,0.069914826690352,0.01215754349295513,0.0322902289054553
1,L6,3,0.8330975363414267,0.03541814296408162,0.018136921843542878,0.2872779605859158
1,L6,3,0.4141111501743305,0.020044203471268306,0.2235110609353498,0.262444450133735
1,L6,3,0.33892323825676596,0.017252940837050285,0.0543670084418204,0.0763302773372478
1,L6,3,0.7008826929950145,0.074405567234283,0.011918586576782138,0.31521137235317076
1,L6,3,0.2655712083160509,0.02610993519442181,0.19323989506414865,0.19649507054532672
1,L6,3,0.5773185656007586,0.06156608169791875,0.018150222850937318,0.12685494405062825
1,L6,3,0.7356928515530567,0.17909145075318023,0.1724559270794804,0.31564041261523496
1,L6,3,0.2213347133303537,0.04430750898331111,0.18063722371220486,0.21636053756367368
