story_id,t,u_human,u_pseudo,D_human,D_pseudo,D_cand_mean,n_cand,n_excl,human_in_cands
3,717,0.8571428571428571,0.2619047619047619,104.87551364100425,102.17355067595976,103.00161240887648,20,0,1
3,718,0.5,0.5,103.57208755010463,103.57208755010463,103.57208755010463,20,0,20
3,723,0.5714285714285714,0.5714285714285714,96.47158471360933,96.47158471360933,95.69671841258487,20,0,17
3,736,0.6428571428571429,0.6428571428571429,120.45274018365001,120.45274018365001,115.95204877175661,20,0,12
3,737,0.5,0.5,125.36233908285196,125.36233908285196,125.36233908285196,20,0,20
3,742,0.47619047619047616,0.47619047619047616,90.46310045096064,90.46310045096064,90.51222504051017,20,0,17
3,743,0.5714285714285714,0.5714285714285714,95.21227185008014,95.21227185008014,94.86692390429165,20,0,13
3,748,0.19047619047619047,0.5952380952380952,80.52665691786018,82.63069204540018,83.50763660745977,20,0,5
3,762,0.30952380952380953,0.30952380952380953,80.2626145968731,80.2626145968731,82.80713405036393,20,0,4
3,771,0.7857142857142857,0.5238095238095238,91.81679935826148,81.20359091435702,83.79065106765987,20,0,6
3,783,0.23809523809523808,0.6428571428571429,79.80430032141487,85.655354637071,83.7961776224287,20,0,9
3,792,0.5238095238095238,0.5238095238095238,82.97036994193637,82.97036994193637,83.22622200520559,20,0,17
3,798,0.11904761904761904,0.2619047619047619,86.12849632352489,90.88599744796919,91.10446372929935,20,0,2
3,802,0.5,0.5,63.61115523846668,63.61115523846668,63.611155238466665,20,0,20
3,810,0.47619047619047616,0.09523809523809523,95.20750603241525,92.46983649419008,96.24060369031929,20,0,13
3,816,0.40476190476190477,0.11904761904761904,89.70851324878628,88.48348315284369,92.71084638598283,20,0,8
3,818,0.07142857142857142,0.3333333333333333,78.4398423984485,88.2192369500482,89.17292506855092,20,0,2
3,821,0.23809523809523808,0.5714285714285714,88.28278077695046,88.28592554894253,88.24219077304878,20,0,1
3,826,0.5,0.5,112.43439943402868,112.43439943402868,112.43439943402868,20,0,20
3,827,0.5714285714285714,0.5714285714285714,123.81776206064502,123.81776206064502,123.10296179612332,20,0,17
3,843,0.2857142857142857,0.5,91.81288489902796,93.88504106386999,93.54785743651672,20,0,1
3,852,0.5952380952380952,0.5952380952380952,84.27178677447529,84.27178677447529,83.53710968730297,20,0,12
3,854,0.7857142857142857,0.11904761904761904,102.28675084795462,93.89602356992808,97.8467386846757,20,0,0
3,857,0.47619047619047616,0.8333333333333334,112.15070687283573,112.58426740721792,109.36025466104495,20,0,9
3,862,0.7142857142857143,0.7142857142857143,88.18518868240916,88.18518868240916,85.24666501568066,20,0,11
3,868,0.11904761904761904,0.40476190476190477,91.85822486788138,97.98366831208479,97.58587928293058,20,0,4
3,877,0.42857142857142855,0.8333333333333334,85.82881760267753,87.86393201414974,86.11348935463538,20,0,5
3,889,0.3333333333333333,0.7142857142857143,91.57920503535563,97.84877168357924,89.14162057509012,20,0,1
3,899,0.5,0.5,101.97185929947811,101.97185929947811,103.53891276181761,20,0,8
3,905,0.7380952380952381,0.2619047619047619,92.7392580235193,86.13239434244785,90.62555654689551,20,0,8
3,927,0.5476190476190477,0.5476190476190477,91.32625158465471,91.32625158465471,90.42053251433693,20,0,14
3,935,0.21428571428571427,0.8809523809523809,81.43309267867139,89.1655275096669,84.60955747749446,20,0,0
3,940,0.7619047619047619,0.5952380952380952,86.62402144156714,84.4142483766456,84.48202826898724,20,0,1
3,949,0.19047619047619047,0.19047619047619047,86.19820523455839,86.19820523455839,87.79904926711498,20,0,5
3,957,0.7619047619047619,0.7619047619047619,90.54991596819283,90.54991596819283,87.56225295387189,20,0,5
3,959,0.9285714285714286,0.9761904761904762,103.58804543809322,106.68957082220192,91.62419806048047,20,0,0
3,960,0.3333333333333333,0.7380952380952381,94.41868789742858,98.02967339466936,96.13929318324725,20,0,9
3,961,0.8809523809523809,0.9523809523809523,116.31772876465264,117.88929401355297,107.73620205564482,20,0,2
3,966,0.38095238095238093,0.38095238095238093,75.84500326551932,75.84500326551932,77.1932085267604,20,0,15
3,968,0.8809523809523809,0.047619047619047616,94.61368484340755,83.96806915268799,90.41148184861387,20,0,0
3,973,0.5238095238095238,0.21428571428571427,76.36191862869698,66.85405828416974,74.50812394167788,20,0,1
3,985,0.9285714285714286,0.023809523809523808,97.40279214055084,81.38381919383667,92.24310838631058,20,0,2
3,996,0.2619047619047619,0.2619047619047619,79.50578255278515,79.50578255278515,81.44019055739174,20,0,10
3,1004,0.7142857142857143,0.7142857142857143,85.88185534054266,85.88185534054266,82.81117397283386,20,0,7
3,1021,0.4523809523809524,0.6190476190476191,89.50914201439222,90.7595738058164,89.67795164329178,20,0,4
3,1043,0.5714285714285714,0.5714285714285714,90.64886905228319,90.64886905228319,90.20422168492023,20,0,15
3,1054,0.14285714285714285,0.5952380952380952,90.44847313679888,91.53849115843575,91.38894010816131,20,0,5
3,1068,0.09523809523809523,0.5714285714285714,83.86551193949879,88.64560788889912,87.85117486056895,20,0,3
3,1076,0.19047619047619047,0.7142857142857143,87.87364453870748,96.73272510120158,92.83044511123846,20,0,7
3,1085,0.6428571428571429,0.6428571428571429,83.61689033939518,83.61689033939518,80.8705479006316,20,0,12
3,1098,0.16666666666666666,0.40476190476190477,75.42635698737212,79.49575931426915,81.36907545867692,20,0,6
3,1102,0.5,0.5,87.41549009574483,87.41549009574483,87.18280417630626,20,0,6
3,1114,0.14285714285714285,0.14285714285714285,84.35997643084987,84.35997643084987,88.03674847922638,20,0,5
3,1119,0.5714285714285714,0.5714285714285714,99.52178613476076,99.52178613476076,99.08757947840952,20,0,17
3,1121,0.2857142857142857,0.6428571428571429,94.44749263094435,105.05028669289355,99.91158373299602,20,0,1
3,1126,0.9047619047619048,0.6666666666666666,107.46576919910119,99.91038076850401,98.44373677677393,20,0,3
3,1129,0.6428571428571429,0.9761904761904762,89.80788501053351,106.27763095939724,87.53176182397102,20,0,0
3,1152,0.5952380952380952,0.5952380952380952,87.67485993277995,87.67485993277995,85.738588361853,20,0,10
3,1154,0.7380952380952381,0.7380952380952381,97.22312974746853,97.22312974746853,96.98937543549766,20,0,8
3,1155,0.11904761904761904,0.5714285714285714,86.66571135810118,96.10142526978721,94.56771686086913,20,0,2
3,1161,0.5,0.5,94.76392842774898,94.76392842774898,94.763928427749,20,0,20
3,1169,0.2857142857142857,0.2857142857142857,83.00760660572466,83.00760660572466,86.79126132015534,20,0,5
3,1182,0.5476190476190477,0.5476190476190477,101.65845258066038,101.65845258066038,100.35081463183391,20,0,18
3,1193,0.23809523809523808,0.23809523809523808,84.78216702013451,84.78216702013451,87.34099249167691,20,0,3
3,1204,0.2857142857142857,0.5476190476190477,86.87360752048704,90.09356778056915,88.15268564350832,20,0,3
3,1215,0.11904761904761904,0.5238095238095238,92.27755623744268,99.67801789335718,98.78980563436012,20,0,2
3,1219,0.5238095238095238,0.5238095238095238,96.10392812704548,96.10392812704548,95.93684115684871,20,0,19
3,1221,0.5714285714285714,0.5714285714285714,83.57778704573981,83.57778704573981,81.7227764778453,20,0,15
4,17,0.11904761904761904,0.7857142857142857,91.12351544849959,101.92615389766468,97.13086987869494,20,0,0
4,28,0.2619047619047619,0.2619047619047619,95.87023167271667,95.87023167271667,97.68503036507337,20,0,8
4,55,0.5476190476190477,0.7857142857142857,84.76820064751173,88.52891665605449,83.43253205378883,20,0,8
4,61,0.5,0.5,91.51301314839448,97.36178202514124,93.35450581783411,20,0,0
4,63,0.5238095238095238,0.5238095238095238,100.3597981925272,100.3597981925272,100.08403322376122,20,0,19
4,66,0.7857142857142857,0.3333333333333333,79.9129862005829,74.8417935025994,76.26957019778105,20,0,4
4,69,0.19047619047619047,0.7857142857142857,95.67146245149787,101.85449255745135,97.75751553730942,20,0,1
4,78,0.40476190476190477,0.40476190476190477,94.43684268806388,94.43684268806388,94.96227354889342,20,0,16
4,81,0.5,0.5,94.3843831928894,94.3843831928894,94.38438319288939,20,0,20
4,83,0.47619047619047616,0.47619047619047616,95.33941513364589,95.33941513364589,94.9833086921443,20,0,1
4,96,0.2619047619047619,0.8095238095238095,90.62023741910627,91.72433822249118,91.05942234770613,20,0,8
4,105,0.5714285714285714,0.5714285714285714,87.26478462410121,87.26478462410121,88.16494228476401,20,0,8
4,111,0.11904761904761904,0.11904761904761904,103.59678227267055,103.59678227267055,107.16867813484048,20,0,4
4,116,0.19047619047619047,0.42857142857142855,82.66370534019958,85.34782747839286,87.34894321232473,20,0,7
4,119,0.09523809523809523,0.6666666666666666,92.19924880090143,99.62080452897209,98.53391749369644,20,0,3
4,120,0.4523809523809524,0.4523809523809524,87.7899538278316,87.7899538278316,88.20401446085182,20,0,18
4,124,0.6190476190476191,0.6190476190476191,96.81926047823596,96.81926047823596,97.05426821664983,20,0,11
4,127,0.42857142857142855,0.42857142857142855,97.3306987663713,97.3306987663713,98.23578617126465,20,0,15
4,128,0.35714285714285715,0.35714285714285715,103.01750598071396,103.01750598071396,103.96250668756008,20,0,12
4,132,0.5,0.5,98.74589043946858,98.74589043946858,98.7458904394686,20,0,20
4,133,0.21428571428571427,0.6190476190476191,93.95776438504657,96.86585813828421,95.35270342332318,20,0,6
4,145,0.19047619047619047,0.5952380952380952,90.73097516149677,95.494856087936,95.05856750058311,20,0,7
4,152,0.5238095238095238,0.5238095238095238,95.34983848473924,95.34983848473924,95.71144915431714,20,0,15
4,155,0.5714285714285714,0.5714285714285714,103.59381687272845,103.59381687272845,102.41153792055124,20,0,13
4,156,0.4523809523809524,0.4523809523809524,102.63203822165865,102.63203822165865,102.96760502336812,20,0,18
4,157,0.2619047619047619,0.2619047619047619,103.42893967388527,103.42893967388527,105.98404559049877,20,0,8
4,171,0.5,0.5,88.85518124361968,88.85518124361968,89.0578107661628,20,0,18
4,174,0.8333333333333334,0.8333333333333334,99.60283382409793,99.60283382409793,98.07352646341789,20,0,4
4,187,0.21428571428571427,0.40476190476190477,86.71328984993337,88.0979307246546,90.01565681074848,20,0,8
4,189,0.21428571428571427,0.8333333333333334,85.02944807429989,95.14356137960033,89.37867476665231,20,0,8
4,195,0.5,0.5,66.0200089703534,66.0200089703534,66.02000897035342,20,0,20
4,203,0.47619047619047616,0.47619047619047616,89.35211228010337,89.35211228010337,90.23248638681855,20,0,15
4,222,0.11904761904761904,0.11904761904761904,84.14664878413406,84.14664878413406,87.77977405004273,20,0,4
4,232,0.8095238095238095,0.5,91.3675477882909,83.1384429032796,83.94656127186462,20,0,3
4,237,0.23809523809523808,0.6428571428571429,93.30439457636541,94.95811310309162,94.68274421477868,20,0,9
4,239,0.5238095238095238,0.5238095238095238,103.06690334729656,103.06690334729656,102.68884105047145,20,0,19
4,240,0.5476190476190477,0.5476190476190477,94.51061657057573,94.51061657057573,94.43185164706706,20,0,18
4,243,0.8571428571428571,0.14285714285714285,95.52260229846526,89.02358460586056,92.15225666563478,20,0,1
4,244,0.2857142857142857,0.07142857142857142,96.06573829333207,90.66094588781137,97.90062880298986,20,0,5
4,261,0.6190476190476191,0.6190476190476191,92.93120619169528,92.93120619169528,91.79444289967708,20,0,15
4,272,0.42857142857142855,0.42857142857142855,98.9397863420173,98.9397863420173,99.24958135991258,20,0,13
4,293,0.47619047619047616,0.47619047619047616,93.7531315898845,93.7531315898845,94.0978997039876,20,0,17
4,310,0.6190476190476191,0.9761904761904762,85.11405823175846,97.61990857541812,84.59104277356668,20,0,11
4,317,0.11904761904761904,0.4523809523809524,90.88007582404812,92.17832948021918,93.00804146691401,20,0,4
4,331,0.30952380952380953,0.023809523809523808,86.20005060885615,83.07708538321235,87.56337771880115,20,0,10
4,338,0.5952380952380952,0.5952380952380952,121.50967533615895,121.50967533615895,119.01694041660562,20,0,16
4,341,0.7857142857142857,0.2857142857142857,111.42047503337801,106.59285634704739,108.45538704822566,20,0,8
4,348,0.7142857142857143,0.7142857142857143,98.70994127979228,98.70994127979228,97.5483695066181,20,0,11
4,361,0.6666666666666666,0.19047619047619047,88.97795418523208,86.79164493156676,89.48255683932857,20,0,7
4,371,0.023809523809523808,0.2857142857142857,86.43074706070986,88.32603643742542,92.93513650577333,20,0,0
4,377,0.4523809523809524,0.9285714285714286,67.31539071087003,74.89673920142204,68.05210702907576,20,0,18
4,385,0.2857142857142857,0.11904761904761904,86.3735312190618,74.22410534991316,89.59307244344488,20,0,1
4,389,0.6190476190476191,0.40476190476190477,94.87119421381733,90.82376557405142,93.3195253681252,20,0,7
4,404,0.5238095238095238,0.9285714285714286,102.7297384916388,105.1357132301324,101.85948580443804,20,0,12
4,421,0.5476190476190477,0.5476190476190477,83.4978373029479,83.4978373029479,84.78223422158645,20,0,2
4,423,0.6904761904761905,0.7380952380952381,93.13863456014403,93.2569799661457,91.88415079303465,20,0,2
4,431,0.5952380952380952,0.7380952380952381,91.6399808264345,93.74929819647814,89.80630782522431,20,0,4
4,442,0.2619047619047619,0.6428571428571429,97.4948598645933,97.55093997315988,95.84178699429397,20,0,2
4,451,0.19047619047619047,0.5952380952380952,92.99569854124829,97.30566300264128,95.97180975909785,20,0,7
4,453,0.8333333333333334,0.6428571428571429,100.19407375341041,96.29409481941669,92.64198154499812,20,0,0
4,455,0.6666666666666666,0.3333333333333333,95.42428915449891,87.83513122350895,92.74541005269978,20,0,7
4,458,0.5476190476190477,0.6666666666666666,97.07813919897814,101.4170590795548,96.2304913576375,20,0,0
4,476,0.8571428571428571,0.21428571428571427,101.94892136016391,77.69426496731084,93.63374080705353,20,0,5
4,478,0.8809523809523809,0.8809523809523809,105.26571669733327,104.39242864571416,99.59187664194836,20,0,0
4,480,0.8333333333333334,0.21428571428571427,105.52787898094302,87.96696764402172,100.24375333558505,20,0,6
4,484,0.5,0.5,106.73804015266185,106.73804015266185,106.73804015266185,20,0,20
4,485,0.11904761904761904,0.5,92.7519388448087,95.11999009975516,95.95496562244948,20,0,0
4,487,0.5238095238095238,0.5238095238095238,109.86051794454944,109.86051794454944,109.81354685043212,20,0,19
4,489,0.09523809523809523,0.8809523809523809,97.47331683651518,102.5548172260058,100.07187966579465,20,0,3
4,505,0.2857142857142857,0.7142857142857143,87.952976822653,90.05954366511281,89.94365677078974,20,0,11
4,507,0.3333333333333333,0.023809523809523808,92.2507398717652,88.83328175511376,93.56216378811419,20,0,7
4,512,0.5,0.5,98.43268673373683,98.43268673373683,98.43268673373682,20,0,20
4,517,0.6904761904761905,0.2857142857142857,95.76971861278412,92.37815726446722,94.13027121697124,20,0,10
4,520,0.11904761904761904,0.5238095238095238,100.39787814117355,106.13815443320478,105.82945275277476,20,0,4
4,527,0.30952380952380953,0.30952380952380953,89.52193910524402,89.52193910524402,91.73268989978897,20,0,6
4,541,0.5476190476190477,0.8095238095238095,102.49254763945021,104.45179756257485,101.13570545230083,20,0,10
4,546,0.5476190476190477,0.5476190476190477,94.62337804113409,94.62337804113409,94.1690759017028,20,0,12
4,552,0.3333333333333333,0.3333333333333333,81.4429308336327,81.4429308336327,83.41605255724384,20,0,13
4,559,0.16666666666666666,0.6428571428571429,87.72261253711868,91.6589663895478,89.53282844985172,20,0,2
4,566,0.14285714285714285,0.14285714285714285,83.15713059245259,83.15713059245259,89.00439642391578,20,0,3
4,573,0.8095238095238095,0.8095238095238095,103.45152858282012,103.45152858282012,101.98637924722068,20,0,7
4,574,0.4523809523809524,0.4523809523809524,84.47297495848896,84.47297495848896,85.22715154126789,20,0,18
4,576,0.14285714285714285,0.14285714285714285,87.2563029748104,87.2563029748104,94.36527356644444,20,0,5
4,579,0.09523809523809523,0.7857142857142857,92.91973294943686,102.4332699352226,99.11817254803441,20,0,3
4,583,0.7857142857142857,0.5476190476190477,101.50957849860646,101.41260316958322,96.87913584582029,20,0,8
4,615,0.47619047619047616,0.47619047619047616,85.92941260786768,85.92941260786768,86.30876640163649,20,0,15
4,626,0.8571428571428571,0.14285714285714285,90.0863059660116,85.9875541781693,87.78541279137484,20,0,3
4,628,0.30952380952380953,0.6904761904761905,88.88072079800966,97.49797657191537,93.81477663810666,20,0,0
4,629,0.6428571428571429,0.21428571428571427,77.04173981720669,69.90481772560442,78.2730518068295,20,0,2
4,634,0.14285714285714285,0.14285714285714285,89.49055269170475,89.49055269170475,97.86099322524822,20,0,5
4,637,0.9761904761904762,0.5238095238095238,101.90489909303957,97.89334503415053,97.76770557545471,20,0,0
4,641,0.30952380952380953,0.11904761904761904,80.93820472227925,80.64293912923932,84.37577137787869,20,0,6
4,643,0.9047619047619048,0.42857142857142855,104.92911607969779,97.48046332008,98.8332203867557,20,0,1
4,646,0.5952380952380952,0.14285714285714285,83.3091763143465,80.17473557536425,82.49092294178504,20,0,16
4,648,0.40476190476190477,0.40476190476190477,92.88979864379783,92.88979864379783,94.84271698972628,20,0,4
4,659,0.11904761904761904,0.8809523809523809,85.63500753820313,99.80751754937197,92.5231247124039,20,0,2
4,666,0.14285714285714285,0.023809523809523808,73.60319147058875,71.9800272444668,80.48730863591092,20,0,3
4,673,0.16666666666666666,0.8095238095238095,78.64483671317196,92.63641304574689,84.3566948523481,20,0,4
4,678,0.6190476190476191,0.6190476190476191,93.3729464862237,93.3729464862237,91.0353466338273,20,0,7
4,692,0.35714285714285715,0.7857142857142857,76.74936828951216,88.00787379836507,80.44010679264197,20,0,12
4,694,0.5,0.23809523809523808,84.42865987645638,79.02527580441256,84.99606167145633,20,0,0
4,708,0.47619047619047616,0.47619047619047616,98.73399500041184,98.73399500041184,101.0358836531438,20,0,3
4,719,0.6428571428571429,0.19047619047619047,99.4909676461536,93.52247319718329,97.33367955466805,20,0,10
4,738,0.09523809523809523,0.6190476190476191,76.13664989875225,80.48943513201961,80.75758516357268,20,0,3
4,754,0.6904761904761905,0.07142857142857142,92.1288098105593,85.48282623638384,89.76000721382547,20,0,10
4,771,0.7619047619047619,0.7619047619047619,88.43711232266372,88.43711232266372,86.50416301059211,20,0,9
4,773,0.8571428571428571,0.047619047619047616,105.86765684545831,98.9670671105194,102.42166862268103,20,0,5
4,774,0.6904761904761905,0.8809523809523809,101.84003196753949,108.39005634604597,100.61115294509285,20,0,0
4,777,0.6428571428571429,0.6428571428571429,85.35309667667356,85.35309667667356,84.47772151914474,20,0,0
4,779,0.4523809523809524,0.4523809523809524,82.74033368204184,82.74033368204184,83.45709276920844,20,0,18
4,787,0.11904761904761904,0.6666666666666666,89.3965361992049,96.55892920992409,94.60345662486453,20,0,4
4,792,0.47619047619047616,0.47619047619047616,92.83954154247407,92.83954154247407,94.43683475172656,20,0,7
4,797,0.6666666666666666,0.9761904761904762,93.11130274117738,96.30499345288189,92.93671533264208,20,0,11
4,801,0.11904761904761904,0.5476190476190477,93.98990535055583,101.1398610189943,100.2566510954558,20,0,4
4,806,0.7142857142857143,0.14285714285714285,96.29121538069685,85.40952602417254,92.55712207647466,20,0,9
4,815,0.9285714285714286,0.8333333333333334,98.87871964573316,97.36867171668517,95.18744485028157,20,0,0
4,827,0.21428571428571427,0.6904761904761905,85.17915999297577,89.22712385606715,88.7477420568861,20,0,8
4,829,0.3333333333333333,0.3333333333333333,93.55380129012813,93.55380129012813,98.16326163600567,20,0,13
4,838,0.5238095238095238,0.5238095238095238,92.61355743886257,92.61355743886257,91.49839478638309,20,0,9
4,855,0.11904761904761904,0.07142857142857142,90.48557648954562,88.98769926741534,95.86599981228866,20,0,0
4,857,0.07142857142857142,0.23809523809523808,79.81684525030204,79.98105830144108,83.08605482128105,20,0,2
4,862,0.5476190476190477,0.7857142857142857,79.49110780318024,80.82504879884969,80.30751739145656,20,0,10
4,864,0.23809523809523808,0.5952380952380952,83.8386670657003,89.43870129849029,88.96489136311808,20,0,7
4,867,0.2857142857142857,0.7380952380952381,90.75659944837071,99.14436685091175,95.00986606378481,20,0,11
4,871,0.5476190476190477,0.5476190476190477,97.30011760234744,97.30011760234744,96.23752369239527,20,0,14
4,878,0.6904761904761905,0.11904761904761904,117.83255730680915,113.09823222055037,116.48391779208427,20,0,12
4,880,0.4523809523809524,0.42857142857142855,95.3961672865153,95.2882236353619,99.08717349375723,20,0,0
4,881,0.5476190476190477,0.11904761904761904,75.86739938258513,68.42775183217137,75.1397043208558,20,0,12
4,884,0.7380952380952381,0.30952380952380953,102.38203597086304,92.62048887631323,96.14648916307468,20,0,0
4,892,0.9047619047619048,0.8809523809523809,101.92759654811258,98.0478699649452,94.31494665603188,20,0,1
4,893,0.5952380952380952,0.5952380952380952,107.38114869921466,107.38114869921466,105.68498858144032,20,0,16
4,897,0.6190476190476191,0.09523809523809523,103.19291212471748,95.14950634339344,102.08062180435398,20,0,15
4,898,0.5,0.5,110.6795805112578,110.6795805112578,110.67958051125781,20,0,20
4,901,0.11904761904761904,0.11904761904761904,87.55798281619016,87.55798281619016,91.59289921019412,20,0,4
4,907,0.5476190476190477,0.5476190476190477,101.0671181818994,101.0671181818994,100.96837864548911,20,0,18
4,909,0.7142857142857143,0.30952380952380953,102.59841593864247,95.12145766592751,98.88828189785832,20,0,1
4,920,0.21428571428571427,0.7142857142857143,91.202792829248,95.8208771351268,93.91903981820653,20,0,8
4,922,0.47619047619047616,0.47619047619047616,83.09373344002412,83.09373344002412,84.43784318768769,20,0,13
4,924,0.8571428571428571,0.42857142857142855,58.87595126077696,41.309052495729354,44.5802226170941,20,0,1
4,936,0.9761904761904762,0.6190476190476191,101.61084922361836,93.00537463633694,91.53360758395243,20,0,0
4,947,0.9761904761904762,0.5238095238095238,88.31494419761248,87.16907397798296,87.16009726110326,20,0,0
4,957,0.19047619047619047,0.19047619047619047,82.10718513529847,82.10718513529847,84.94691119139091,20,0,7
4,960,0.5952380952380952,0.3333333333333333,95.7110474271417,95.52588962561728,94.70296209797958,20,0,8
4,970,0.7380952380952381,0.9285714285714286,83.99273028533395,84.96255010159655,81.16144612006035,20,0,8
4,979,0.47619047619047616,0.7619047619047619,86.21760137650746,88.56180385452231,88.21258097379112,20,0,5
4,985,0.30952380952380953,0.47619047619047616,82.83164414807838,85.07025784945331,85.30120539010152,20,0,4
4,1004,0.38095238095238093,0.38095238095238093,95.25380608310022,95.25380608310022,95.68017259907575,20,0,13
4,1005,0.5,0.5,111.5006699961443,111.5006699961443,111.50066999614428,20,0,20
4,1016,0.5,0.23809523809523808,87.31919487466318,83.90216129038178,88.51243286995864,20,0,2
4,1018,0.5,0.5,84.04911863183986,84.04911863183986,84.49346086071412,20,0,16
4,1020,0.16666666666666666,0.9523809523809523,88.59895131543081,102.39654055232921,95.51222789591714,20,0,2
4,1030,0.7619047619047619,0.40476190476190477,103.43778840812567,97.9627624169678,98.78788952904264,20,0,9
4,1033,0.8095238095238095,0.40476190476190477,91.06820049043753,86.01752538636316,87.4558997258329,20,0,3
4,1043,0.47619047619047616,0.47619047619047616,83.75534884886962,83.75534884886962,84.50174108818302,20,0,19
4,1047,0.2857142857142857,0.2857142857142857,83.89443235629449,83.89443235629449,85.25477246977826,20,0,9
4,1060,0.16666666666666666,0.2857142857142857,86.61780296041952,88.19625069704703,90.0198098686314,20,0,2
4,1067,0.5714285714285714,0.5714285714285714,101.0794644406663,101.0794644406663,100.34460600888193,20,0,15
4,1078,0.6190476190476191,0.6190476190476191,104.5465298233898,104.5465298233898,103.6143949064124,20,0,15
4,1079,0.5,0.5,96.488245527367,96.488245527367,96.48824552736701,20,0,20
4,1081,0.35714285714285715,0.5238095238095238,83.40275100811627,83.81249245946888,83.79599706425977,20,0,2
4,1089,0.047619047619047616,0.38095238095238093,90.02097190402985,94.50838170013171,96.82583318202565,20,0,1
4,1094,0.4523809523809524,0.8333333333333334,103.41342116902001,108.04781722254478,104.30406706623621,20,0,10
4,1103,0.6904761904761905,0.9761904761904762,92.22939831306236,98.89092289170173,90.08859459832927,20,0,6
4,1108,0.5238095238095238,0.38095238095238093,82.32671152204075,81.77881401755725,82.95332273359315,20,0,5
4,1110,0.23809523809523808,0.23809523809523808,82.87617338837275,82.87617338837275,90.7470632986727,20,0,9
4,1113,0.5952380952380952,0.7142857142857143,107.01532907706913,108.37208670721537,103.40367114311441,20,0,0
4,1125,0.8809523809523809,0.9523809523809523,94.72908001766613,98.36028834208457,88.94310398356154,20,0,0
4,1131,0.6190476190476191,0.6190476190476191,80.37267041760077,80.37267041760077,79.3072899234756,20,0,15
4,1136,0.21428571428571427,0.9761904761904762,80.31646609184273,101.05975851357447,85.57579305575453,20,0,8
4,1163,0.2857142857142857,0.2857142857142857,80.61935381914496,80.61935381914496,83.82996560692413,20,0,11
4,1167,0.40476190476190477,0.07142857142857142,78.17225011658812,73.79193236174127,78.902728603354,20,0,14
4,1175,0.2857142857142857,0.9761904761904762,94.5897552443982,102.78202028394978,95.91494401269507,20,0,11
4,1183,0.2619047619047619,0.42857142857142855,90.50178423074262,93.25847765240448,94.8464263184654,20,0,4
4,1198,0.6666666666666666,0.6666666666666666,95.80151360577563,95.80151360577563,93.44329223653082,20,0,9
4,1208,0.14285714285714285,0.8095238095238095,88.93835227305779,98.39174297080817,93.64464960463792,20,0,5
4,1222,0.7142857142857143,0.11904761904761904,98.65029923694446,91.89726729860223,95.33011965421622,20,0,7
4,1247,0.7142857142857143,0.9761904761904762,94.8870803030541,100.7448318325416,92.24033910638397,20,0,9
4,1253,0.2857142857142857,0.7619047619047619,92.73909736109715,103.74001435433615,97.68951000805471,20,0,11
4,1254,0.14285714285714285,0.8809523809523809,87.66927439862192,100.96142087943932,92.06008258811912,20,0,5
4,1262,0.35714285714285715,0.14285714285714285,94.56840324351025,94.3875153068936,95.71318937876423,20,0,8
4,1266,0.6190476190476191,0.19047619047619047,82.47119335861761,79.22128081343197,81.87299028567958,20,0,3
4,1268,0.2619047619047619,0.2619047619047619,83.95690453765069,83.95690453765069,89.21140786423908,20,0,10
4,1271,0.23809523809523808,0.23809523809523808,96.66464576492514,96.66464576492514,102.33101075766699,20,0,9
4,1275,0.5,0.5,102.33133744285784,102.33133744285784,101.96523437230118,20,0,16
4,1285,0.5238095238095238,0.5238095238095238,83.06203311881514,83.06203311881514,83.29494548234678,20,0,17
4,1287,0.7857142857142857,0.5,90.1735877362285,85.04891528027458,84.8660680159148,20,0,0
4,1288,0.4523809523809524,0.4523809523809524,83.14144607309407,83.14144607309407,84.00282053197151,20,0,18
4,1290,0.2619047619047619,0.5,48.597294606598545,61.388586616651736,59.37590341675044,20,0,10
4,1293,0.30952380952380953,0.6190476190476191,100.11832430152072,101.80056708644085,102.32657033978407,20,0,6
4,1294,0.7857142857142857,0.6428571428571429,96.72493210229527,94.80841337242167,93.83214311080899,20,0,0
4,1295,0.047619047619047616,0.047619047619047616,79.95694979926864,79.95694979926864,86.56844934558026,20,0,1
4,1298,0.5,0.5,95.2172463463018,95.2172463463018,95.21724634630182,20,0,20
4,1299,0.5,0.5,91.05494250327042,91.05494250327042,91.05494250327044,20,0,20
4,1300,0.5952380952380952,0.5952380952380952,91.55919099689716,91.55919099689716,89.74348864447866,20,0,14
5,4,0.40476190476190477,0.9761904761904762,86.05352572119823,109.3190281862444,87.52457311531944,20,0,16
5,17,0.47619047619047616,0.47619047619047616,109.38959079182281,109.38959079182281,110.10278840915751,20,0,19
5,29,0.35714285714285715,0.21428571428571427,77.55632080992277,77.34555650250155,81.8496687860249,20,0,5
5,41,0.6904761904761905,0.5476190476190477,78.73453850788215,75.40771122001618,76.56647598593709,20,0,4
5,51,0.023809523809523808,0.023809523809523808,94.33492171626153,94.35556145114461,98.60424638256178,20,0,0
5,57,0.42857142857142855,0.42857142857142855,92.79768902248271,92.79768902248271,94.00946257599342,20,0,7
5,65,0.9761904761904762,0.23809523809523808,114.40198388621297,93.15795616280165,99.38403004331579,20,0,0
5,66,0.5,0.5,112.91016377643096,112.91016377643096,112.91016377643095,20,0,20
5,72,0.8571428571428571,0.9761904761904762,95.14947805016615,99.72135150102336,89.46261064205308,20,0,1
5,82,0.5,0.5,86.3620068124185,86.3620068124185,86.3620068124185,20,0,20
