item,Type,WordPosition,surp_xl,surp_pythia410m
2,MVRR_AMB,9,1.1954646488114993,1.9683208012067412
2,MVRR_AMB,10,2.6085062690560465,1.9640580392224558
2,MVRR_AMB,11,14.871675530241546,13.807107048984383
2,MVRR_AMB,12,8.521095931259385,9.006251250124079
2,MVRR_UAMB,1,0.0,0.0
2,MVRR_UAMB,2,15.477375036939842,15.969667807797993
2,MVRR_UAMB,3,8.084758575772703,6.168880100328256
2,MVRR_UAMB,4,3.40884026156229,3.6198440560793617
2,MVRR_UAMB,5,4.207914653133615,4.681578607215609
2,MVRR_UAMB,6,10.355794983860918,11.18854117071407
2,MVRR_UAMB,7,1.478414289629311,1.960709365027506
2,MVRR_UAMB,8,8.753850199648426,8.563417937931657
2,MVRR_UAMB,9,11.447716273841907,13.298925832908921
2,MVRR_UAMB,10,17.33367046695817,19.002784795291642
2,MVRR_UAMB,11,2.3602979836257765,2.0892665685301064
2,MVRR_UAMB,12,2.2405027802366835,1.925431767734574
2,MVRR_UAMB,13,15.359551786625541,14.665593535226868
2,MVRR_UAMB,14,7.744714650469408,8.271997119662947
2,NPS_AMB,1,0.0,0.0
2,NPS_AMB,2,15.477375036939842,15.969667807797993
2,NPS_AMB,3,8.084758575772703,6.178769790683471
2,NPS_AMB,4,11.23953953013972,12.93350397566166
2,NPS_AMB,5,6.2799994669119235,4.2500132543424165
2,NPS_AMB,6,10.398674386304638,8.973302813871783
2,NPS_AMB,7,13.517676757916758,14.702986691108062
2,NPS_AMB,8,18.192258766929967,17.287122330606245
2,NPS_AMB,9,1.461730080686459,1.6940561122748505
2,NPS_AMB,10,2.3590990925666118,1.6462129465619293
2,NPS_AMB,11,14.948733388856533,13.612443326125787
2,NPS_AMB,12,9.13888857003575,9.453795511088936
2,NPS_UAMB,1,0.0,0.0
2,NPS_UAMB,2,15.477375036939842,15.969667807797993
2,NPS_UAMB,3,8.084758575772703,6.178769790683471
2,NPS_UAMB,4,11.23953953013972,12.93350397566166
2,NPS_UAMB,5,6.092476463717151,4.283826419363252
2,NPS_UAMB,6,2.7406377879915285,2.785422070276204
2,NPS_UAMB,7,9.543392280813027,8.226122811337104
2,NPS_UAMB,8,11.02466096649871,10.687978098141226
2,NPS_UAMB,9,18.239329730540515,19.20841378800395
2,NPS_UAMB,10,2.428919061320037,1.9378697250276233
2,NPS_UAMB,11,1.7910747932969273,1.432367310722001
2,NPS_UAMB,12,14.654011535587163,13.49191375681751
2,NPS_UAMB,13,10.73081863250585,9.60368165898624
2,NPZ_AMB,1,0.0,0.0
2,NPZ_AMB,2,2.8050437428957924,2.806175044773168
2,NPZ_AMB,3,15.99485019546793,15.51521534771328
2,NPZ_AMB,4,7.09942181383743,8.571746713747642
2,NPZ_AMB,5,12.116917966614182,13.223613942165494
2,NPZ_AMB,6,1.2739712892773543,1.6315569290207024
2,NPZ_AMB,7,3.81336615810153,3.0645743341629648
2,NPZ_AMB,8,16.66218140492942,18.23589282924567
2,NPZ_AMB,9,16.639221033108633,17.412213051798055
2,NPZ_AMB,10,2.230442999039765,2.5183889078477923
2,NPZ_AMB,11,1.4751013878257409,1.4753683048998798
2,NPZ_AMB,12,14.941907741409091,14.02805247261723
2,NPZ_AMB,13,9.225014385900128,8.441762570190832
2,NPZ_UAMB,1,0.0,0.0
2,NPZ_UAMB,2,2.8050437428957924,2.806175044773168
2,NPZ_UAMB,3,15.99485019546793,15.497309889966651
2,NPZ_UAMB,4,7.09942181383743,8.57354634020627
2,NPZ_UAMB,5,18.521443879640433,21.569527485342768
2,NPZ_UAMB,6,1.6351092306742738,2.236052213197656
2,NPZ_UAMB,7,8.422980344890105,7.292440006692571
2,NPZ_UAMB,8,8.181452725532601,7.840539083963893
2,NPZ_UAMB,9,16.54971025470997,16.999451078091646
