story_id,word_idx,wake_rel_1,wake_coarse_1,wake_nbhd_1,wake_switch_1,wake_rel_2,wake_coarse_2,wake_nbhd_2,wake_switch_2,wake_rel_3,wake_coarse_3,wake_nbhd_3,wake_switch_3,wake_rel_4,wake_coarse_4,wake_nbhd_4,wake_switch_4,wake_rel_5,wake_coarse_5,wake_nbhd_5,wake_switch_5,wake_rel_6,wake_coarse_6,wake_nbhd_6,wake_switch_6,wake_rel_7,wake_coarse_7,wake_nbhd_7,wake_switch_7,wake_rel_8,wake_coarse_8,wake_nbhd_8,wake_switch_8,wake_rel_9,wake_coarse_9,wake_nbhd_9,wake_switch_9,wake_rel_10,wake_coarse_10,wake_nbhd_10,wake_switch_10
1,164,0.33897410914279075,0.33897410914279075,0.005220182670523749,0.0,0.15783573989346697,0.24228699715276644,0.0017230778638005584,0.0,0.07317872870796584,0.18467913182133666,0.0011292356281229477,0.0,0.03846835712457774,0.15463394802072533,0.0008020342682205919,0.0,0.06282964396545286,0.1336115983127864,0.0008898382164614105,0.0,0.06722254305158902,0.07009137350604061,0.0008686134885523745,0.0,0.029925397817654718,0.04280470509858648,0.00046060230769409157,0.0,0.028329919197675163,0.03474452645449429,0.0005869590872450586,0.0,0.021724368212419656,0.031642759161673674,0.0005498984714381771,0.0,0.02547039248232091,0.027699074870840484,0.0004356752202784328,0.0
1,170,0.7076001301831129,0.7076001301831129,0.01896953122056972,0.0,0.500506081803241,0.53451442063525,0.012544480358637592,0.0,0.4237921929492326,0.4751880861028777,0.007958657774195327,0.0,0.298922241657922,0.4261181206274133,0.00857665452051013,0.0,0.2891467549380273,0.3931976687876832,0.006822217409700258,0.0,0.37978151524991566,0.37876009020808943,0.012126321477411751,0.0,0.28513742762767735,0.3454380482424243,0.008769306556899597,0.0,0.19440943298886515,0.3039715639630672,0.005482091561278944,0.0,0.1634757619859069,0.27023938377385076,0.005010392633508364,0.0,0.3019522304973966,0.26703012747357935,0.00617102783772233,1.0
1,176,0.5395389627924171,0.5395389627924171,0.010650625654195826,0.0,0.2347619403385598,0.3599917395083057,0.003932363001120551,0.0,0.18501915236224453,0.2895283940937415,0.003160761554353477,0.0,0.2482055000956279,0.25000207060018237,0.0038195615875606295,1.0,0.117125244373489,0.21095699732439338,0.002180383366365526,0.0,0.24017181611084434,0.14926749255603425,0.005885962739003821,0.0,0.06006057037305771,0.11543317473305208,0.0008510494386459954,0.0,0.06063571134185264,0.09555187132991869,0.000952772356514741,0.0,0.067683838410658,0.07603980236462618,0.0010089080577942063,0.0,0.032843058421750594,0.06738886195104941,0.0006486212601620125,0.0
1,182,0.43727342889188947,0.43727342889188947,0.009711368656726296,0.0,0.1846454864399179,0.2954657580980139,0.003447697414632069,0.0,0.18713634161257459,0.2520056491053466,0.002871487729575855,0.0,0.15757708540696058,0.2268741327192763,0.0020317547418798707,0.0,0.09059320896165328,0.1983473839973474,0.0017291049902842367,0.0,0.09666051810180928,0.14939399966124975,0.00173450229789443,0.0,0.13076607515743047,0.13631084739275304,0.00180124398275161,0.0,0.1691236725409039,0.12800541410198774,0.0027994433661460475,0.0,0.0963050997450328,0.11533558168349717,0.0014142191092717479,0.0,0.06264594961075717,0.10720004802810694,0.001633394708271512,0.0
1,188,0.5481581983323083,0.5481581983323083,0.007976408442254971,0.0,0.33626989754371733,0.3852254326196917,0.007699719279807102,0.0,0.2149785033335511,0.3052748925815225,0.003126654600214461,0.0,0.10965354078463452,0.23268893405228008,0.0024152876000021702,0.0,0.04999110630493242,0.19960047189475794,0.0005600573525980417,0.0,0.020138322916766437,0.13011383709023558,0.0005506883366859529,0.0,0.013074063079735599,0.07531578204363787,0.0004930960286065023,0.0,0.014638845198550859,0.03840903589187431,0.0006384233563406776,0.0,0.011198790722376357,0.01737732496522574,0.0004155384118166871,0.0,0.016251570817824447,0.012854317607035027,0.000550052593894859,0.0
1,194,0.3451531948509304,0.3451531948509304,0.009264401988221265,0.0,0.17450101002730836,0.23910596078523527,0.003673328799852767,0.0,0.16916625923986559,0.21133249687539093,0.0038443907708784926,0.0,0.06632533064900654,0.1727575890097433,0.001435312564993803,0.0,0.08311153073608164,0.15349981782219185,0.0016165855599114462,0.0,0.05946153489607,0.10010041856424101,0.0012439701675047744,0.0,0.05648189633462206,0.07942966920471649,0.001204486383779067,0.0,0.04696650538875625,0.060782402355045846,0.001132527896904703,0.0,0.03546659417734907,0.055127579112197525,0.0009219659509843418,0.0,0.03165269734631632,0.04565053457801381,0.000884809690051285,0.0
1,200,0.8054978849620645,0.8054978849620645,0.012338186689321908,1.0,0.4650001959962708,0.5940659758841283,0.007981545616300469,0.0,0.2129131718516972,0.44752103731034915,0.002344997191414908,0.0,0.16626852491340915,0.3681885686972979,0.0019582989673161415,0.0,0.09771812037529126,0.3035595814434017,0.00144025198283745,0.0,0.23541710555426648,0.21685590049491257,0.004047991262922062,0.0,0.17354163928502087,0.16727299652592603,0.002408169745908059,0.0,0.08927499016630715,0.14611106073829602,0.0012080291643475239,0.0,0.07329889611321255,0.13009138125064937,0.0010194143361208546,0.0,0.061704735743146936,0.12469937835453264,0.0012330515876406397,0.0
1,206,0.6762155091430484,0.6762155091430484,0.013434467426990792,0.0,0.45452880635808596,0.5359870381972467,0.009117554775135256,0.0,0.2992278017105215,0.4416410049565247,0.004638431172738149,0.0,0.17131840691488856,0.36100885031010754,0.0026420209130208322,0.0,0.18702031431978175,0.3143456584422531,0.0023525591412593607,0.0,0.10238401316418647,0.2254699619705267,0.001745927207080782,0.0,0.08866881079089635,0.15840215260437263,0.002140498830313262,0.0,0.055633528139911126,0.11716905973111696,0.0011512300035650199,0.0,0.12455915710120564,0.10026961573697195,0.0016275460477587424,0.0,0.11309384010406902,0.08705846629311233,0.0020232116540676473,0.0
1,212,0.5815140145792839,0.5815140145792839,0.014197886147762538,0.0,0.29707417627675015,0.4301177975960101,0.004001433916851513,0.0,0.25855209220492276,0.35948401404866,0.00425272715932679,0.0,0.10775525527835243,0.30365281922745346,0.0029198887379279564,0.0,0.06611184385579967,0.25856267529770305,0.0010746151181664318,0.0,0.03569187409731184,0.1448778959446939,0.0006447111252786961,0.0,0.029070072374742007,0.09175616421797246,0.0005758511446887023,0.0,0.02173122051781578,0.04719678185226311,0.0004910609905016508,0.0,0.017985703760853736,0.029385183040425464,0.000589198491606124,0.0,0.027547783078380052,0.023646285590723185,0.00048438058634326384,0.0
1,218,0.3723860747021665,0.3723860747021665,0.009113911634471675,0.0,0.3314145524432685,0.3115868855357554,0.007845258505728793,0.0,0.11117465853414508,0.22239758655862463,0.003322200566137588,0.0,0.12243194976140828,0.19361606798934017,0.0014596381884478145,0.0,0.054610410475982925,0.1669447530262642,0.0005824347556845957,0.0,0.051609416134989705,0.1197538083747683,0.0009613943761038518,0.0,0.042872442388684324,0.06627964690201855,0.00044647075974614965,0.0,0.04452251453427233,0.054285415521654216,0.0008584410129003656,0.0,0.025996118032644084,0.03931947164955569,0.0004349605750402728,0.0,0.022547209835191626,0.033599053210954063,0.00036420638167946327,0.0
