story_id,word_idx,wake_rel_1,wake_nbhd_1,wake_rel_2,wake_nbhd_2,wake_rel_3,wake_nbhd_3,wake_rel_4,wake_nbhd_4,wake_rel_5,wake_nbhd_5,wake_rel_6,wake_nbhd_6,wake_rel_7,wake_nbhd_7,wake_rel_8,wake_nbhd_8,wake_rel_9,wake_nbhd_9,wake_rel_10,wake_nbhd_10
6,200,0.5514429807662964,0.018261322596830876,0.5276356935501099,0.030867630460744186,0.20174282789230347,0.011680174480694694,0.21705393493175507,0.008141689931514835,0.12360776215791702,0.007774305928226181,0.08340691775083542,0.003103622995474758,0.06276074051856995,0.0024761195004520567,0.07245532423257828,0.002773446494684707,0.0594380721449852,0.002723052663693924,0.06591722369194031,0.002743653415810003
6,212,0.28068503737449646,0.010448471354665121,0.1586647629737854,0.0030042289501442617,0.1266671121120453,0.0019857970592069307,0.11288468539714813,0.002616001660222724,0.06685718148946762,0.0014416295475734896,0.05486750975251198,0.0008845486353716245,0.049696557223796844,0.001107731587124402,0.0420682355761528,0.0011492252591593648,0.04827604815363884,0.0013140311724650555,0.04033984616398811,0.0008893367724785771
6,224,0.4442533850669861,0.00868639515342747,0.2707418203353882,0.0061836781663334684,0.23927952349185944,0.003673739482397502,0.15426406264305115,0.0025987637783814305,0.10735941678285599,0.002900257824063435,0.10601840913295746,0.0016895838449333107,0.0764319896697998,0.0011832808561213963,0.055078256875276566,0.0015081785026440015,0.07406672090291977,0.0013830503024038741,0.03702888265252113,0.001404311600510289
6,236,0.29511362314224243,0.013457148085918356,0.1142427995800972,0.002056646351549827,0.07827472686767578,0.0015383425428255552,0.044459693133831024,0.0012877036109359631,0.02153134159743786,0.0012729487015679171,0.021281952038407326,0.0010676121285963472,0.01782447099685669,0.0011859959644432132,0.015552102588117123,0.0010569439629591402,0.016888372600078583,0.0011655137195944784,0.017999211326241493,0.0012079332583072257
6,248,0.3430182635784149,0.01160053500815029,0.07615423947572708,0.0013711210217423023,0.027287304401397705,0.0007586238796887236,0.03207392245531082,0.00130362703919483,0.0244249626994133,0.0008525710394677461,0.021821707487106323,0.0007939459507552087,0.025327743962407112,0.0011158671718733307,0.020335758104920387,0.0005943251588709692,0.018054457381367683,0.0007981626688527534,0.019143490120768547,0.0008205914283920307
6,260,0.17194417119026184,0.005100590340820421,0.017813894897699356,0.0006973532688430485,0.006462054327130318,0.000514892254495218,0.005478947423398495,0.0005352984321837548,0.0071026356890797615,0.0006141592751408745,0.005851919297128916,0.00042299676102115725,0.006278952583670616,0.0004730925616809891,0.006377599202096462,0.0005323425562634613,0.006126810796558857,0.0005839584889966627,0.008640088140964508,0.0007196730737099344
6,272,0.5334651470184326,0.01193085902841726,0.44470879435539246,0.0101283522918194,0.29717954993247986,0.006041053403596268,0.2773975133895874,0.008589465347622153,0.13110710680484772,0.0059591671953205085,0.1646157205104828,0.005715923964947446,0.10133471339941025,0.0027064238220013467,0.0792667344212532,0.0014647301769781908,0.06483358889818192,0.002105885704182166,0.09032699465751648,0.0030034547922311557
6,284,0.4260590970516205,0.01151023792470947,0.17099568247795105,0.0030847531063434145,0.040926672518253326,0.001778562663051363,0.014180127531290054,0.0009849830686015399,0.016952306032180786,0.0009109898683792787,0.01682429201900959,0.0009778626511059163,0.03441254422068596,0.0011374740709386522,0.018389172852039337,0.000853897465635356,0.014945633709430695,0.0008998036528243956,0.03597705438733101,0.001210917131767351
6,296,0.3976512551307678,0.010160060385048486,0.18971088528633118,0.0051596617180919395,0.16603685915470123,0.0034014854649236878,0.10583322495222092,0.0035561269536110306,0.04203419014811516,0.0016961745478220453,0.02572539821267128,0.0011778844912274976,0.016725746914744377,0.000549699137309124,0.012634359300136566,0.00030144367730087514,0.007923522032797337,0.0002931417320035826,0.015446335077285767,0.0005916277987882082
6,308,0.47707295417785645,0.009145679501291673,0.3204382061958313,0.008166132075687229,0.21523547172546387,0.0059646924638031675,0.22121194005012512,0.0034966240404290523,0.2919003367424011,0.004392819499867386,0.2180938422679901,0.0033669674388353073,0.1334659308195114,0.0027479617682176606,0.167910635471344,0.0036092408587064017,0.32216712832450867,0.005906755326631681,0.11636178940534592,0.002367187061982198
6,320,0.7108733057975769,0.0308728268572665,0.3646021783351898,0.009123722861751308,0.12726697325706482,0.006145517275013542,0.1115807443857193,0.002853146404062962,0.09558513760566711,0.002697912115492399,0.0690445750951767,0.0026052208206998953,0.0766005665063858,0.002439549629218454,0.05956568196415901,0.001730317988734519,0.05241664871573448,0.003069004952983874,0.06486312299966812,0.0032815247292314643
6,332,0.47455236315727234,0.012155895317577842,0.1886589080095291,0.0030494331810389974,0.15703174471855164,0.0028428440283332188,0.05558880418539047,0.0011827700461386225,0.041593361645936966,0.0018884583563095463,0.087371826171875,0.0013206285820767797,0.11157193779945374,0.0029512878155413965,0.0522778145968914,0.0010515180030495354,0.04116708040237427,0.000605532357359687,0.03192870691418648,0.0005956520262509626
6,344,0.3844868838787079,0.014598622201281563,0.27531400322914124,0.007111219647347807,0.2349337935447693,0.00509198618152735,0.12047817558050156,0.0032120464450631167,0.09584218263626099,0.0022840802649280382,0.16937777400016785,0.003979373372235535,0.15688766539096832,0.003968314842558654,0.11151069402694702,0.001999524778400974,0.0757153108716011,0.0022799385556116444,0.04257010295987129,0.0014408227579440092
6,356,0.2227700799703598,0.00713733165890754,0.061483338475227356,0.0018829220225803755,0.03560816869139671,0.0008511488978988002,0.029085753485560417,0.0008252226193481573,0.018869301304221153,0.0004519043177433661,0.017036691308021545,0.0007328626983420966,0.024735180661082268,0.0007982295387678559,0.02102736383676529,0.0009079051656146959,0.014399455860257149,0.0005259426106126409,0.01796977035701275,0.000372362497391667
6,368,0.6328821182250977,0.012341096351556502,0.08391710370779037,0.0013952949271171502,0.02195151150226593,0.0008322791237744316,0.012927692383527756,0.0006992854108386217,0.010971702635288239,0.0008173369394078093,0.011496652849018574,0.0007993530860388471,0.010613175109028816,0.0007210816529950681,0.013109175488352776,0.0006458702880560997,0.009138211607933044,0.0007823903725358073,0.011170679703354836,0.000714494499639278
