sid,sent,ntee9_first,ntee9_ho_first,ntee6_first,ntee9_mean,tee6_mean,surprisal,entropy,nwords,boundary_prop,surprising_prop,human_bnd
7,8,0.09481861736433352,0.10852156357234631,0.09538383754261023,0.09025768421007922,80.2239500576894,2.764684848487377,3.082551747560501,8.0,0.625,0.375,1.0
7,9,0.094731462504249,0.10387334625988244,0.09753476564291587,0.07901972263181721,78.07325170697649,2.2534979606668153,2.9477195541063943,6.0,0.75,0.25,1.0
7,10,0.1043004178309693,0.12199087506730748,0.12345645555631628,0.08590731064304409,77.07039050463021,3.924101742108663,3.795263671875,15.0,0.875,0.375,1.0
7,11,0.08746734273812669,0.09637002239488025,0.10176910605652732,0.0717509619920511,81.01435153463602,3.1673568156030445,3.195321606265174,18.0,0.875,0.25,1.0
7,12,0.07159295624835373,0.08922203056037914,0.08524227732428949,0.1042770302945101,83.52850308893491,3.204853062446301,2.9394184167568502,13.0,0.75,0.125,1.0
7,13,0.09635603016386866,0.10981296493405546,0.09779858808370709,0.11114134394266525,87.07847387637828,2.666969733578818,2.8225724697113037,7.0,0.875,0.25,1.0
7,14,0.10349430238251363,0.1166973732671066,0.10475334031525839,0.09481219564647313,72.85779129018813,1.977713520328204,3.316287577152252,6.0,0.375,0.125,0.0
7,15,0.10489413103043525,0.1242508514964297,0.12327442672978384,0.10455549352745822,83.62096572930166,2.4172935664653776,3.4581381916999816,10.0,0.375,0.0,0.0
8,1,0.09133567903898306,0.09976215254227773,0.09903940763141988,0.08040680397570962,79.09752722758873,3.2546931970864534,3.4753047674894333,10.0,0.625,0.25,0.0
8,2,0.10478437411980104,0.10332547603166724,0.10292555105028728,0.0888995935280123,86.28165909572304,3.713312910662757,3.918593830532498,9.0,0.375,0.125,0.0
8,3,0.07579208816269882,0.08999630149400684,0.07936199011747239,0.075311973734303,76.33296672029246,4.165690851915214,3.8066619808475175,9.0,0.875,0.0,1.0
8,4,0.0946565046112693,0.10299039464555208,0.11586698931892402,0.07573944921442809,79.33606367777038,2.855694123947372,3.7048261038959027,15.0,0.375,0.25,0.0
8,5,0.0795681521352921,0.09287481987797332,0.08833075879387722,0.0800875613375952,87.63736467499969,4.086376368999481,4.086678385734558,6.0,0.5,0.125,0.0
8,6,0.10030638490180223,0.11044116765005468,0.10039369041202573,0.07814441261131419,77.75176583869428,3.6572675348392556,3.431873945253236,14.0,0.375,0.25,0.0
8,7,0.0949116625941635,0.11040065623004752,0.09993210253586796,0.08926130191414575,76.98621020402615,3.3886164680123327,3.1790892660617827,10.0,0.375,0.125,0.0
8,8,0.09036349568405869,0.10644102693057622,0.11002708798375134,0.08725168224573246,81.76845616456858,2.807472194944109,3.225589394569397,7.0,0.625,0.125,1.0
8,9,0.08432775924449135,0.10253752111358595,0.09319411898902884,0.08538664017972579,82.12204099494099,2.140723633446864,2.4476230506386076,7.0,0.375,0.125,0.0
8,10,0.0878783718576128,0.10129935055411134,0.10895349138560538,0.08338638640629137,83.24589279584873,3.963727551201979,3.7859882513682046,12.0,0.375,0.25,0.0
8,11,0.08860015351558759,0.10914881555790713,0.10909041645240947,0.09470826450885562,79.28086892104415,2.442944298533257,2.838142128288746,10.0,0.375,0.25,0.0
8,12,0.08595930455656628,0.10529708501574979,0.10343681866892249,0.0756022979480754,81.72432975894122,3.5397976206408606,2.611475571990013,9.0,0.375,0.125,0.0
8,13,0.07449174890645759,0.09104504135240639,0.0937950746910467,0.0910382062580721,84.93748665165816,3.574887750670314,2.429478684440255,8.0,0.25,0.125,0.0
8,14,0.10023121209441357,0.11070488336505675,0.11424048108152983,0.07647842421867805,78.54843261308528,2.441540906749045,2.9878488002965846,12.0,0.25,0.125,0.0
9,1,0.09507867928160942,0.10738909494930315,0.08841666853276894,0.08762011093416754,86.51396758071057,3.9521172642707825,3.3631237149238586,19.0,0.875,0.125,1.0
