word_idx,word,start,end,final_tok,tee_k3,has_trailing_punct,surp_small,entropy_small,surp_xl
133,just,46.504227929687495,46.684227929687495,148,74.21490400730261,0,3.919275138294658,5.101344585418701,3.1588115986097036
134,so,46.684227929687495,46.83422792968749,149,83.94742810819443,0,3.383242019842568,5.9047088623046875,3.486078864905316
135,amazing,46.83422792968749,47.3142279296875,150,92.01469926112354,0,4.994571897312645,4.645840644836426,5.982351558856711
136,just,47.3542279296875,47.5642279296875,151,107.43125826541633,0,7.117357540530611,4.592690467834473,6.692482054968543
137,to,47.5642279296875,47.644227929687496,152,79.96438388008598,0,2.9222040000910163,2.9509541988372803,2.0088695443603797
138,be,47.644227929687496,47.97422792968749,153,72.67590340071523,0,2.5974818371704385,3.324833869934082,2.200965759547104
139,to,48.0542279296875,48.15422792968749,154,75.06760682988359,0,9.12793585491555,4.573244094848633,10.934602543991078
140,be,48.1742279296875,48.54422792968749,155,52.7697403092071,0,2.5827135149581983,3.9415857791900635,1.6355703315429133
141,like,48.644227929687496,48.9442279296875,156,59.52639219131178,0,6.244346087526856,4.723272323608398,7.1359722637843355
142,a,48.9442279296875,48.97422792968749,157,69.20555677930308,0,4.581409032047075,6.166516304016113,4.553542245248028
143,monkey,48.9942279296875,49.33422792968749,158,89.88066038552304,0,4.72135681849897,4.374919414520264,10.649724689478337
144,I,49.3542279296875,49.504227929687495,159,102.98092482696654,0,3.8384704656479745,4.055834770202637,5.837776018990295
145,I,49.5242279296875,49.684227929687495,160,44.59399692880261,0,11.737105977003928,4.105374813079834,9.693398167545583
146,I,49.7042279296875,49.864227929687495,161,58.84117088377135,0,11.171723331251496,4.9036664962768555,2.2038732211386214
147,was,49.8842279296875,50.0642279296875,162,57.67892292037414,0,3.2148218176097316,3.9021291732788086,3.5549622261845126
148,a,50.1042279296875,50.144227929687496,163,53.177925607246564,0,6.259975870837268,5.69571590423584,4.525702615814583
149,monkey,50.1642279296875,50.6342279296875,164,85.77459643461867,0,4.26059225116229,4.769254684448242,1.1305464240706369
150,honestly,50.65422792968749,51.1742279296875,165,106.52238767723625,0,14.631385498039652,4.234167098999023,15.222524966641123
151,I,51.9441279296875,52.124127929687496,166,85.63595306945905,0,1.8425299386432692,3.542090654373169,1.3674532502467371
152,I,52.124127929687496,52.2641279296875,167,52.600127192561324,0,7.532897206031105,3.611471176147461,2.7517857983866745
153,had,52.2841279296875,52.414127929687496,168,76.38266280778278,0,4.337525594338052,2.3930165767669678,5.260726463491593
154,I,52.42412792968749,52.5341279296875,169,71.10953795419904,0,10.473783337520047,4.0388054847717285,6.87246615543145
155,met,52.554127929687496,52.7141279296875,170,72.26441513889237,0,10.254102330336343,4.768192291259766,13.321335279656799
156,monkeys,52.7141279296875,53.0041279296875,171,94.40840213877188,0,9.76238742118509,4.440277099609375,10.551644637431227
157,before,53.0041279296875,53.414127929687496,172,100.918593423142,0,6.9102532806392025,3.87361478805542,1.5739012385889524
158,like,53.4341279296875,53.6141279296875,173,90.38077234231112,0,7.806289083009867,5.9201154708862305,5.130973373864283
159,I,53.5741279296875,53.664127929687496,174,83.89144120621779,0,3.387660942073837,3.8761579990386963,2.3244237341521283
160,said,53.704127929687495,54.0041279296875,175,89.89859938685214,0,8.208136177779268,4.873539924621582,6.768681478018766
161,mean,54.0341279296875,54.1841279296875,176,90.29097593790195,0,14.138212176009082,5.115297794342041,14.62644144722721
162,all,54.2241279296875,54.374127929687496,177,93.91731534967879,0,6.878221855881306,3.444633722305298,9.66973244539869
163,over,54.414127929687496,54.56412792968749,178,95.22225451153497,0,3.8929652323656656,2.718472957611084,4.421900651724551
164,the,54.5441279296875,54.6141279296875,179,87.9627908748134,0,0.6966163292590845,1.8350303173065186,0.08020511599239868
